chemicalId,geneId,chemicalName,geneSymbol,interactionCount,pubmedCount,organisms,organismIds,geneForms,interactionActions
MESH:C020972,3576,pyrrolidine dithiocarbamic acid,CXCL8,15,8,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|decreases^reaction|increases^expression|increases^reaction|increases^secretion
MESH:C020972,2353,pyrrolidine dithiocarbamic acid,FOS,6,3,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:C020972,3458,pyrrolidine dithiocarbamic acid,IFNG,4,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|decreases^response to substance|increases^expression
MESH:C020972,3553,pyrrolidine dithiocarbamic acid,IL1B,12,10,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|decreases^reaction|decreases^secretion|increases^expression|increases^secretion
MESH:C020972,3569,pyrrolidine dithiocarbamic acid,IL6,16,9,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|decreases^secretion|increases^expression|increases^reaction|increases^secretion
MESH:C020972,3725,pyrrolidine dithiocarbamic acid,JUN,6,3,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:C020972,4318,pyrrolidine dithiocarbamic acid,MMP9,4,3,Homo sapiens,9606,mRNA|protein,decreases^activity|decreases^expression|decreases^reaction|increases^activity|increases^expression
MESH:C020972,4609,pyrrolidine dithiocarbamic acid,MYC,4,3,Homo sapiens,9606,mRNA,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:C020972,4790,pyrrolidine dithiocarbamic acid,NFKB1,6,5,Homo sapiens,9606,protein,affects^binding|decreases^reaction|increases^activity
MESH:C020972,4843,pyrrolidine dithiocarbamic acid,NOS2,5,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^expression
MESH:C020972,5743,pyrrolidine dithiocarbamic acid,PTGS2,4,4,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^expression
MESH:C020972,5970,pyrrolidine dithiocarbamic acid,RELA,20,17,Homo sapiens,9606,protein,affects^binding|affects^cotreatment|affects^localization|decreases^activity|decreases^expression|decreases^localization|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation|increases^reaction
MESH:C020972,6648,pyrrolidine dithiocarbamic acid,SOD2,5,4,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^expression
MESH:C020972,7124,pyrrolidine dithiocarbamic acid,TNF,31,18,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|decreases^response to substance|decreases^secretion|increases^abundance|increases^activity|increases^degradation|increases^expression|increases^phosphorylation|increases^reaction|increases^secretion
MESH:D011791,59,Quartz,ACTA2,6,3,Homo sapiens,9606,mRNA|protein,affects^binding|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D011791,3576,Quartz,CXCL8,7,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^expression|increases^reaction|increases^secretion
MESH:D011791,3553,Quartz,IL1B,9,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|decreases^expression|decreases^reaction|increases^expression|increases^reaction|increases^secretion
MESH:D011791,7124,Quartz,TNF,4,5,Homo sapiens,9606,mRNA|protein,affects^reaction|increases^expression|increases^secretion
MESH:D011794,5243,Quercetin,ABCB1,22,15,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^abundance|decreases^expression|decreases^reaction|decreases^response to substance|decreases^uptake|increases^activity|increases^cleavage|increases^expression|increases^reaction|increases^secretion|increases^transport
MESH:D011794,9429,Quercetin,ABCG2,6,3,Homo sapiens,9606,mRNA|protein,affects^expression|decreases^expression|increases^expression|increases^reaction
MESH:D011794,59,Quercetin,ACTA2,5,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression
MESH:D011794,196,Quercetin,AHR,17,11,Homo sapiens,9606,gene|mRNA|protein,affects^activity|affects^binding|affects^cotreatment|affects^reaction|affects^response to substance|decreases^localization|decreases^reaction|increases^activity|increases^expression|increases^localization|increases^reaction
MESH:D011794,207,Quercetin,AKT1,37,37,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^localization|affects^phosphorylation|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^activity|increases^cleavage|increases^expression|increases^phosphorylation|increases^reaction
MESH:D011794,213,Quercetin,ALB,3,3,Homo sapiens,9606,protein,affects^binding|decreases^reaction|decreases^secretion|increases^degradation|increases^reaction
MESH:D011794,317,Quercetin,APAF1,4,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|increases^expression
MESH:D011794,338,Quercetin,APOB,8,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^oxidation|increases^reaction
MESH:D011794,351,Quercetin,APP,10,3,Homo sapiens,9606,protein,decreases^phosphorylation|decreases^reaction|increases^abundance|increases^activity|increases^cleavage|increases^phosphorylation|increases^secretion
MESH:D011794,367,Quercetin,AR,31,8,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|affects^cotreatment|affects^localization|affects^reaction|decreases^activity|decreases^expression|decreases^methylation|decreases^reaction|increases^activity|increases^expression|increases^localization|increases^phosphorylation|increases^reaction
MESH:D011794,572,Quercetin,BAD,6,10,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|decreases^phosphorylation|increases^expression|increases^reaction
MESH:D011794,581,Quercetin,BAX,36,43,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^expression|affects^folding|affects^localization|affects^reaction|decreases^expression|decreases^reaction|increases^activity|increases^cleavage|increases^expression|increases^localization|increases^reaction|increases^response to substance
MESH:D011794,596,Quercetin,BCL2,27,49,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|affects^reaction|decreases^expression|decreases^reaction|increases^activity|increases^cleavage|increases^degradation|increases^expression|increases^phosphorylation|increases^reaction|increases^response to substance
MESH:D011794,598,Quercetin,BCL2L1,9,17,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|decreases^expression|decreases^reaction|increases^expression|increases^reaction|increases^response to substance
MESH:D011794,332,Quercetin,BIRC5,14,12,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,836,Quercetin,CASP3,72,90,Homo sapiens,9606,mRNA|protein,affects^activity|affects^cleavage|affects^cotreatment|affects^reaction|decreases^expression|decreases^reaction|increases^activity|increases^cleavage|increases^expression|increases^reaction|increases^response to substance
MESH:D011794,841,Quercetin,CASP8,15,18,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^localization|decreases^expression|decreases^reaction|increases^activity|increases^cleavage|increases^expression|increases^reaction
MESH:D011794,847,Quercetin,CAT,16,14,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|decreases^activity|decreases^expression|decreases^reaction|increases^activity|increases^expression
MESH:D011794,857,Quercetin,CAV1,5,3,Homo sapiens,9606,mRNA|protein,affects^localization|decreases^reaction|increases^expression
MESH:D011794,6347,Quercetin,CCL2,18,13,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^secretion|decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^secretion
MESH:D011794,595,Quercetin,CCND1,17,19,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|affects^cotreatment|affects^expression|affects^reaction|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D011794,898,Quercetin,CCNE1,7,7,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^expression|affects^reaction|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D011794,999,Quercetin,CDH1,8,4,Homo sapiens,9606,mRNA|protein,affects^expression|affects^reaction|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D011794,1019,Quercetin,CDK4,3,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^activity|increases^expression
MESH:D011794,1026,Quercetin,CDKN1A,24,23,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^expression|affects^reaction|decreases^expression|decreases^reaction|increases^expression|increases^reaction|increases^stability
MESH:D011794,1027,Quercetin,CDKN1B,6,5,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^reaction|decreases^reaction|increases^expression|increases^reaction
MESH:D011794,1029,Quercetin,CDKN2A,8,6,Homo sapiens,9606,mRNA|promoter|protein,affects^cotreatment|decreases^expression|decreases^methylation|decreases^reaction|increases^expression
MESH:D011794,1277,Quercetin,COL1A1,7,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^secretion
MESH:D011794,1387,Quercetin,CREBBP,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|increases^expression
MESH:D011794,1401,Quercetin,CRP,6,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression|increases^secretion
MESH:D011794,1437,Quercetin,CSF2,13,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^secretion
MESH:D011794,1499,Quercetin,CTNNB1,12,8,Homo sapiens,9606,mRNA|protein,affects^binding|affects^expression|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:D011794,3576,Quercetin,CXCL8,28,22,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|affects^secretion|decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^secretion
MESH:D011794,1588,Quercetin,CYP19A1,4,5,Homo sapiens,9606,mRNA|protein,decreases^activity|decreases^expression|increases^activity|increases^expression
MESH:D011794,1543,Quercetin,CYP1A1,31,20,Homo sapiens,9606,mRNA|promoter|protein,affects^activity|affects^binding|affects^cotreatment|affects^metabolic processing|affects^reaction|decreases^activity|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:D011794,1544,Quercetin,CYP1A2,11,11,Homo sapiens,9606,enhancer|mRNA|protein,affects^activity|affects^binding|affects^cotreatment|decreases^activity|decreases^reaction|increases^expression|increases^metabolic processing|increases^oxidation|increases^reaction
MESH:D011794,1545,Quercetin,CYP1B1,4,7,Homo sapiens,9606,mRNA|protein,affects^binding|decreases^activity|decreases^expression|increases^expression
MESH:D011794,1559,Quercetin,CYP2C9,4,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^activity|decreases^reaction|increases^expression|increases^hydroxylation|increases^metabolic processing
MESH:D011794,1571,Quercetin,CYP2E1,4,4,Homo sapiens,9606,protein,decreases^activity|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation|increases^response to substance
MESH:D011794,1786,Quercetin,DNMT1,6,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^activity|decreases^expression|increases^activity|increases^expression|increases^reaction
MESH:D011794,1906,Quercetin,EDN1,6,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^secretion
MESH:D011794,1950,Quercetin,EGF,14,8,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^phosphorylation|decreases^reaction|increases^activity|increases^phosphorylation|increases^response to substance|increases^secretion
MESH:D011794,1956,Quercetin,EGFR,10,9,Homo sapiens,9606,mRNA|protein,affects^activity|affects^cotreatment|affects^response to substance|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation
MESH:D011794,1958,Quercetin,EGR1,3,6,Homo sapiens,9606,mRNA,decreases^expression|increases^expression
MESH:D011794,2033,Quercetin,EP300,12,4,Homo sapiens,9606,protein,affects^binding|affects^cotreatment|affects^reaction|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:D011794,2056,Quercetin,EPO,5,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,2064,Quercetin,ERBB2,18,5,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^reaction|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^expression|increases^phosphorylation|increases^reaction|increases^ubiquitination
MESH:D011794,2065,Quercetin,ERBB3,5,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^phosphorylation|decreases^reaction|increases^phosphorylation
MESH:D011794,2099,Quercetin,ESR1,21,13,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^expression|affects^reaction|decreases^activity|decreases^expression|decreases^reaction|increases^activity|increases^cleavage|increases^expression|increases^reaction|increases^response to substance|increases^secretion
MESH:D011794,2100,Quercetin,ESR2,15,14,Homo sapiens,9606,mRNA|protein,affects^binding|affects^reaction|decreases^expression|decreases^reaction|increases^activity|increases^cleavage|increases^expression|increases^reaction|increases^response to substance
MESH:D011794,2147,Quercetin,F2,4,3,Homo sapiens,9606,protein,decreases^reaction|increases^abundance|increases^expression|increases^localization
MESH:D011794,355,Quercetin,FAS,3,5,Homo sapiens,9606,mRNA|protein,affects^response to substance|increases^expression
MESH:D011794,356,Quercetin,FASLG,6,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^expression
MESH:D011794,2194,Quercetin,FASN,5,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,2335,Quercetin,FN1,4,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression
MESH:D011794,2353,Quercetin,FOS,18,9,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^reaction|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D011794,2309,Quercetin,FOXO3,3,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^phosphorylation|decreases^reaction|increases^expression
MESH:D011794,2730,Quercetin,GCLM,9,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,2876,Quercetin,GPX1,3,3,Homo sapiens,9606,mRNA,affects^cotreatment|decreases^reaction|increases^expression
MESH:D011794,2932,Quercetin,GSK3B,5,5,Homo sapiens,9606,mRNA|protein,decreases^activity|decreases^expression|decreases^phosphorylation|increases^reaction
MESH:D011794,2936,Quercetin,GSR,5,4,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^activity|increases^expression
MESH:D011794,2950,Quercetin,GSTP1,4,3,Homo sapiens,9606,mRNA|protein,decreases^activity|decreases^reaction|increases^expression
MESH:D011794,3091,Quercetin,HIF1A,26,11,Homo sapiens,9606,mRNA|protein,affects^binding|affects^localization|decreases^abundance|decreases^activity|decreases^degradation|decreases^expression|decreases^reaction|decreases^ubiquitination|increases^activity|increases^expression|increases^localization|increases^reaction|increases^stability
MESH:D011794,3162,Quercetin,HMOX1,19,12,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:D011794,3303,Quercetin,HSPA1A,6,5,Homo sapiens,9606,mRNA|mutant form|protein,affects^cotreatment|decreases^expression|increases^expression|increases^response to substance
MESH:D011794,3309,Quercetin,HSPA5,16,10,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|decreases^response to substance|increases^expression
MESH:D011794,3383,Quercetin,ICAM1,14,13,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^expression
MESH:D011794,3458,Quercetin,IFNG,15,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^abundance|increases^expression|increases^phosphorylation|increases^secretion
MESH:D011794,3480,Quercetin,IGF1R,3,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^phosphorylation|affects^reaction|decreases^expression
MESH:D011794,3552,Quercetin,IL1A,4,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^secretion
MESH:D011794,3553,Quercetin,IL1B,55,25,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^activity|decreases^expression|decreases^reaction|decreases^response to substance|decreases^secretion|increases^abundance|increases^activity|increases^degradation|increases^expression|increases^phosphorylation|increases^reaction|increases^secretion
MESH:D011794,3569,Quercetin,IL6,36,21,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^phosphorylation|increases^reaction|increases^secretion
MESH:D011794,3630,Quercetin,INS,13,5,Homo sapiens,9606,protein,affects^cotreatment|affects^phosphorylation|affects^reaction|decreases^reaction|increases^chemical synthesis|increases^expression|increases^phosphorylation|increases^response to substance
MESH:D011794,3667,Quercetin,IRS1,5,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^phosphorylation|affects^reaction|decreases^expression|decreases^reaction|increases^phosphorylation
MESH:D011794,3717,Quercetin,JAK2,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^phosphorylation|increases^expression
MESH:D011794,3725,Quercetin,JUN,24,16,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^localization|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^expression|increases^phosphorylation|increases^reaction
MESH:D011794,354,Quercetin,KLK3,7,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D011794,3845,Quercetin,KRAS,7,4,Homo sapiens,9606,mRNA|protein,affects^activity|affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,5594,Quercetin,MAPK1,27,39,Homo sapiens,9606,protein,affects^binding|affects^cotreatment|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation
MESH:D011794,5595,Quercetin,MAPK3,29,39,Homo sapiens,9606,gene|mRNA|protein,affects^binding|affects^cotreatment|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation
MESH:D011794,5601,Quercetin,MAPK9,9,8,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|increases^expression|increases^phosphorylation
MESH:D011794,4170,Quercetin,MCL1,13,10,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|decreases^response to substance|decreases^stability|increases^activity|increases^expression|increases^localization|increases^reaction|increases^ubiquitination
MESH:D011794,4193,Quercetin,MDM2,3,5,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^phosphorylation|increases^expression
MESH:D011794,4233,Quercetin,MET,8,4,Homo sapiens,9606,mRNA|protein,affects^binding|decreases^expression|decreases^reaction|increases^expression|increases^phosphorylation|increases^reaction
MESH:D011794,406991,Quercetin,MIR21,7,4,Homo sapiens,9606,mRNA,affects^cotreatment|decreases^expression|decreases^reaction|decreases^response to substance|increases^expression
MESH:D011794,4288,Quercetin,MKI67,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^phosphorylation|decreases^expression|increases^expression
MESH:D011794,4312,Quercetin,MMP1,10,5,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^secretion
MESH:D011794,4313,Quercetin,MMP2,12,8,Homo sapiens,9606,mRNA|protein,affects^activity|affects^expression|affects^reaction|affects^secretion|decreases^activity|decreases^expression|decreases^reaction|decreases^secretion|increases^activity|increases^expression|increases^reaction|increases^secretion
MESH:D011794,4314,Quercetin,MMP3,8,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D011794,4318,Quercetin,MMP9,23,14,Homo sapiens,9606,mRNA|protein,affects^expression|affects^reaction|decreases^activity|decreases^expression|decreases^reaction|decreases^secretion|increases^activity|increases^expression|increases^reaction|increases^secretion
MESH:D011794,2475,Quercetin,MTOR,7,6,Homo sapiens,9606,protein,affects^cotreatment|affects^reaction|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^phosphorylation|increases^reaction
MESH:D011794,4609,Quercetin,MYC,7,9,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:D011794,653361,Quercetin,NCF1,5,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^localization|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,4780,Quercetin,NFE2L2,34,17,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^localization|affects^reaction|affects^response to substance|decreases^activity|decreases^degradation|decreases^expression|decreases^reaction|decreases^response to substance|decreases^ubiquitination|increases^activity|increases^cleavage|increases^expression|increases^localization|increases^reaction|increases^stability
MESH:D011794,4790,Quercetin,NFKB1,7,5,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^localization|decreases^acetylation|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction
MESH:D011794,4843,Quercetin,NOS2,5,7,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,4846,Quercetin,NOS3,5,6,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^phosphorylation
MESH:D011794,4851,Quercetin,NOTCH1,5,3,Homo sapiens,9606,protein,affects^cleavage|affects^cotreatment|decreases^cleavage|decreases^expression|decreases^reaction|increases^cleavage
MESH:D011794,1728,Quercetin,NQO1,7,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^activity|increases^expression
MESH:D011794,8856,Quercetin,NR1I2,3,3,Homo sapiens,9606,mRNA|protein,affects^binding|increases^activity|increases^expression
MESH:D011794,100506658,Quercetin,OCLN,3,3,Homo sapiens,9606,mRNA|protein,affects^localization|decreases^expression|decreases^reaction
MESH:D011794,142,Quercetin,PARP1,31,40,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|decreases^activity|decreases^expression|decreases^reaction|decreases^response to substance|increases^cleavage|increases^degradation|increases^expression|increases^reaction|increases^response to substance
MESH:D011794,5111,Quercetin,PCNA,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|increases^expression
MESH:D011794,27250,Quercetin,PDCD4,6,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,5315,Quercetin,PKM,4,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression
MESH:D011794,5327,Quercetin,PLAT,9,3,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|decreases^expression|decreases^reaction|increases^expression|increases^reaction|increases^secretion
MESH:D011794,5328,Quercetin,PLAU,5,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression
MESH:D011794,5465,Quercetin,PPARA,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^activity
MESH:D011794,5580,Quercetin,PRKCD,5,4,Homo sapiens,9606,protein,affects^localization|decreases^activity|decreases^phosphorylation|decreases^reaction|increases^activity|increases^localization|increases^phosphorylation
MESH:D011794,5728,Quercetin,PTEN,5,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^response to substance
MESH:D011794,5743,Quercetin,PTGS2,36,27,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|affects^cotreatment|decreases^activity|decreases^chemical synthesis|decreases^expression|decreases^reaction|decreases^secretion|increases^activity|increases^expression|increases^reaction
MESH:D011794,5747,Quercetin,PTK2,5,3,Homo sapiens,9606,protein,decreases^expression|decreases^phosphorylation|decreases^reaction|increases^phosphorylation
MESH:D011794,5894,Quercetin,RAF1,5,3,Homo sapiens,9606,protein,decreases^expression|decreases^phosphorylation|decreases^reaction|increases^phosphorylation
MESH:D011794,5925,Quercetin,RB1,5,7,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|decreases^phosphorylation|decreases^reaction|increases^expression|increases^phosphorylation
MESH:D011794,5970,Quercetin,RELA,23,20,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^expression|affects^localization|affects^reaction|decreases^activity|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^localization|increases^phosphorylation|increases^reaction
MESH:D011794,6401,Quercetin,SELE,5,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^expression
MESH:D011794,23411,Quercetin,SIRT1,9,3,Homo sapiens,9606,protein,affects^reaction|decreases^expression|decreases^reaction|increases^activity|increases^expression
MESH:D011794,6513,Quercetin,SLC2A1,5,4,Homo sapiens,9606,mRNA|protein,affects^localization|affects^transport|decreases^activity|decreases^expression|decreases^reaction|increases^uptake
MESH:D011794,6647,Quercetin,SOD1,10,7,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,6648,Quercetin,SOD2,5,3,Homo sapiens,9606,protein,affects^cotreatment|affects^reaction|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,6667,Quercetin,SP1,19,8,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^reaction|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:D011794,6696,Quercetin,SPP1,3,4,Homo sapiens,9606,mRNA|protein,decreases^expression|increases^expression
MESH:D011794,6720,Quercetin,SREBF1,4,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^expression
MESH:D011794,6774,Quercetin,STAT3,14,10,Homo sapiens,9606,protein,affects^binding|affects^cotreatment|affects^localization|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^phosphorylation|increases^reaction
MESH:D011794,7015,Quercetin,TERT,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^activity|increases^activity|increases^expression
MESH:D011794,7037,Quercetin,TFRC,5,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D011794,7039,Quercetin,TGFA,8,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|increases^expression|increases^phosphorylation
MESH:D011794,7040,Quercetin,TGFB1,9,9,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression|increases^secretion
MESH:D011794,7076,Quercetin,TIMP1,6,3,Homo sapiens,9606,mRNA|protein,decreases^expression|increases^expression|increases^reaction
MESH:D011794,7099,Quercetin,TLR4,17,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D011794,7124,Quercetin,TNF,84,39,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^localization|affects^reaction|affects^secretion|decreases^expression|decreases^reaction|decreases^response to substance|decreases^secretion|increases^abundance|increases^activity|increases^degradation|increases^expression|increases^phosphorylation|increases^reaction|increases^secretion
MESH:D011794,8743,Quercetin,TNFSF10,41,12,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^localization|affects^reaction|decreases^expression|decreases^reaction|increases^activity|increases^cleavage|increases^expression|increases^reaction|increases^response to substance
MESH:D011794,7157,Quercetin,TP53,29,28,Homo sapiens,9606,mRNA|protein,affects^activity|affects^cotreatment|affects^expression|affects^localization|affects^reaction|decreases^degradation|decreases^expression|decreases^reaction|decreases^ubiquitination|increases^acetylation|increases^activity|increases^expression|increases^phosphorylation|increases^reaction|increases^stability
MESH:D011794,7412,Quercetin,VCAM1,7,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^expression|increases^reaction
