geneId,diseaseId,geneSymbol,diseaseName,recordCount,pubmedCount,directEvidence,inferenceChemicalCount
595,MESH:D002471,CCND1,"Cell Transformation, Neoplastic",1,2,marker/mechanism|therapeutic,0
595,MESH:D003110,CCND1,Colonic Neoplasms,1,4,marker/mechanism,0
595,MESH:D006965,CCND1,Hyperplasia,1,2,marker/mechanism,0
595,MESH:D008175,CCND1,Lung Neoplasms,1,2,marker/mechanism,0
595,MESH:D020522,CCND1,"Lymphoma, Mantle-Cell",1,2,marker/mechanism,0
595,MESH:D015674,CCND1,"Mammary Neoplasms, Animal",1,4,marker/mechanism,0
595,MESH:D008325,CCND1,"Mammary Neoplasms, Experimental",1,3,marker/mechanism,0
595,MESH:D000077195,CCND1,Squamous Cell Carcinoma of Head and Neck,1,2,marker/mechanism,0
898,MESH:D001943,CCNE1,Breast Neoplasms,1,2,marker/mechanism,0
898,MESH:D006528,CCNE1,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
898,MESH:D001749,CCNE1,Urinary Bladder Neoplasms,1,2,marker/mechanism,0
958,MESH:D001172,CD40,"Arthritis, Rheumatoid",1,3,marker/mechanism,0
960,MESH:D015473,CD44,"Leukemia, Promyelocytic, Acute",1,2,marker/mechanism|therapeutic,0
999,MESH:D001943,CDH1,Breast Neoplasms,1,4,marker/mechanism|therapeutic,0
999,MESH:D002277,CDH1,Carcinoma,1,3,marker/mechanism,0
999,MESH:D018270,CDH1,"Carcinoma, Ductal, Breast",1,2,marker/mechanism,0
999,MESH:D015179,CDH1,Colorectal Neoplasms,1,2,marker/mechanism,0
999,MESH:D008114,CDH1,"Liver Neoplasms, Experimental",1,2,marker/mechanism,0
999,MESH:D009361,CDH1,Neoplasm Invasiveness,1,2,marker/mechanism|therapeutic,0
999,MESH:D009362,CDH1,Neoplasm Metastasis,1,2,marker/mechanism,0
999,MESH:D011471,CDH1,Prostatic Neoplasms,1,4,marker/mechanism,0
999,MESH:D013274,CDH1,Stomach Neoplasms,1,7,marker/mechanism,0
999,MESH:D001749,CDH1,Urinary Bladder Neoplasms,1,2,marker/mechanism,0
1012,MESH:D006528,CDH13,"Carcinoma, Hepatocellular",1,3,marker/mechanism,0
1012,MESH:D011471,CDH13,Prostatic Neoplasms,1,2,marker/mechanism,0
1019,MESH:D002277,CDK4,Carcinoma,1,2,marker/mechanism,0
1019,MESH:D008080,CDK4,Liposarcoma,1,2,marker/mechanism|therapeutic,0
1019,MESH:D015674,CDK4,"Mammary Neoplasms, Animal",1,2,marker/mechanism,0
1019,MESH:D008325,CDK4,"Mammary Neoplasms, Experimental",1,3,marker/mechanism,0
1021,MESH:D001281,CDK6,Atrial Fibrillation,1,2,marker/mechanism,0
1021,MESH:D008527,CDK6,Medulloblastoma,1,2,marker/mechanism,0
1026,MESH:D002295,CDKN1A,"Carcinoma, Transitional Cell",1,2,marker/mechanism,0
1026,MESH:D007414,CDKN1A,Intestinal Neoplasms,1,2,marker/mechanism|therapeutic,0
1026,MESH:D008175,CDKN1A,Lung Neoplasms,1,2,marker/mechanism,0
1026,MESH:D011471,CDKN1A,Prostatic Neoplasms,1,2,marker/mechanism,0
1027,MESH:D008175,CDKN1B,Lung Neoplasms,1,3,marker/mechanism,0
1027,MESH:D011471,CDKN1B,Prostatic Neoplasms,1,3,marker/mechanism|therapeutic,0
1028,MESH:D008175,CDKN1C,Lung Neoplasms,1,2,marker/mechanism,0
1029,MESH:D001932,CDKN2A,Brain Neoplasms,1,2,marker/mechanism,0
1029,MESH:D006528,CDKN2A,"Carcinoma, Hepatocellular",1,3,marker/mechanism,0
1029,MESH:D002289,CDKN2A,"Carcinoma, Non-Small-Cell Lung",1,2,marker/mechanism,0
1029,MESH:D005910,CDKN2A,Glioma,1,2,marker/mechanism,0
1029,MESH:D008113,CDKN2A,Liver Neoplasms,1,4,marker/mechanism,0
1029,MESH:D008175,CDKN2A,Lung Neoplasms,1,4,marker/mechanism,0
1029,MESH:D008545,CDKN2A,Melanoma,1,2,marker/mechanism,0
1029,MESH:D000086002,CDKN2A,"Mesothelioma, Malignant",1,4,marker/mechanism,0
1029,MESH:D009369,CDKN2A,Neoplasms,1,2,marker/mechanism,0
1029,MESH:D010190,CDKN2A,Pancreatic Neoplasms,1,2,marker/mechanism,0
1029,MESH:D000077195,CDKN2A,Squamous Cell Carcinoma of Head and Neck,1,3,marker/mechanism,0
1029,MESH:D001749,CDKN2A,Urinary Bladder Neoplasms,1,2,marker/mechanism|therapeutic,0
1030,MESH:D003324,CDKN2B,Coronary Artery Disease,1,2,marker/mechanism,0
1030,MESH:D005910,CDKN2B,Glioma,1,2,marker/mechanism,0
1050,MESH:D006528,CEBPA,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
1050,MESH:D002294,CEBPA,"Carcinoma, Squamous Cell",1,2,marker/mechanism,0
1050,MESH:D015470,CEBPA,"Leukemia, Myeloid, Acute",1,3,marker/mechanism,0
1050,MESH:D015473,CEBPA,"Leukemia, Promyelocytic, Acute",1,2,marker/mechanism|therapeutic,0
1066,MESH:D019970,CES1,Cocaine-Related Disorders,1,2,therapeutic,0
1066,MESH:D008175,CES1,Lung Neoplasms,1,2,marker/mechanism,0
1071,MESH:D006951,CETP,Hyperlipoproteinemias,1,2,marker/mechanism,0
1080,MESH:D003550,CFTR,Cystic Fibrosis,1,16,marker/mechanism,0
1080,MESH:D007248,CFTR,"Infertility, Male",1,2,marker/mechanism,0
1080,MESH:D010195,CFTR,Pancreatitis,1,2,marker/mechanism,0
1082,MESH:D007006,CGB3,Hypogonadism,1,2,therapeutic,0
1106,MESH:D004827,CHD2,Epilepsy,1,2,marker/mechanism,0
11200,MESH:D001943,CHEK2,Breast Neoplasms,1,4,marker/mechanism,0
10752,MESH:D012559,CHL1,Schizophrenia,1,2,marker/mechanism,0
1128,MESH:D012640,CHRM1,Seizures,1,5,marker/mechanism,0
1136,OMIM:188890,CHRNA3,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",1,2,marker/mechanism,0
1136,MESH:D014029,CHRNA3,Tobacco Use Disorder,1,2,marker/mechanism,0
1137,MESH:D012640,CHRNA4,Seizures,1,2,marker/mechanism,0
1138,MESH:D001008,CHRNA5,Anxiety Disorders,1,2,marker/mechanism,0
1138,MESH:D012640,CHRNA5,Seizures,1,2,marker/mechanism,0
1138,MESH:D014029,CHRNA5,Tobacco Use Disorder,1,3,marker/mechanism,0
1139,MESH:D012640,CHRNA7,Seizures,1,5,marker/mechanism,0
1143,MESH:D012640,CHRNB4,Seizures,1,2,marker/mechanism,0
9076,MESH:D001943,CLDN1,Breast Neoplasms,1,2,marker/mechanism,0
1191,MESH:D058186,CLU,Acute Kidney Injury,1,6,marker/mechanism,0
1191,MESH:D000544,CLU,Alzheimer Disease,1,3,marker/mechanism,0
1191,MESH:D064420,CLU,Drug-Related Side Effects and Adverse Reactions,1,2,marker/mechanism,0
1191,MESH:D007674,CLU,Kidney Diseases,1,3,marker/mechanism,0
1191,MESH:D010003,CLU,Osteoarthritis,1,2,marker/mechanism,0
1268,MESH:D001008,CNR1,Anxiety Disorders,1,2,marker/mechanism,0
1268,MESH:D002375,CNR1,Catalepsy,1,4,marker/mechanism|therapeutic,0
1268,MESH:D019970,CNR1,Cocaine-Related Disorders,1,3,marker/mechanism,0
1268,MESH:D016889,CNR1,Endometrial Neoplasms,1,2,marker/mechanism,0
1268,MESH:D007035,CNR1,Hypothermia,1,4,marker/mechanism|therapeutic,0
1268,MESH:D008103,CNR1,Liver Cirrhosis,1,2,marker/mechanism,0
1268,MESH:D009410,CNR1,Nerve Degeneration,1,2,marker/mechanism|therapeutic,0
1268,MESH:D012640,CNR1,Seizures,1,2,marker/mechanism|therapeutic,0
1268,MESH:D019966,CNR1,Substance-Related Disorders,1,3,marker/mechanism,0
1268,MESH:D015431,CNR1,Weight Loss,1,2,marker/mechanism,0
1269,MESH:D006930,CNR2,Hyperalgesia,1,2,marker/mechanism|therapeutic,0
1269,MESH:D015431,CNR2,Weight Loss,1,2,marker/mechanism|therapeutic,0
26047,MESH:D000067877,CNTNAP2,Autism Spectrum Disorder,1,4,marker/mechanism,0
26047,MESH:D001321,CNTNAP2,Autistic Disorder,1,4,marker/mechanism,0
26047,MESH:D004827,CNTNAP2,Epilepsy,1,2,marker/mechanism,0
1277,MESH:D008103,COL1A1,Liver Cirrhosis,1,5,marker/mechanism,0
1277,MESH:D008106,COL1A1,"Liver Cirrhosis, Experimental",1,3,marker/mechanism,0
1280,MESH:D001169,COL2A1,"Arthritis, Experimental",1,10,marker/mechanism,0
1280,MESH:D001172,COL2A1,"Arthritis, Rheumatoid",1,2,marker/mechanism,0
1280,MESH:D019465,COL2A1,Craniofacial Abnormalities,1,2,marker/mechanism,0
1280,MESH:D004487,COL2A1,Edema,1,4,marker/mechanism,0
1280,MESH:D004890,COL2A1,Erythema,1,2,marker/mechanism,0
1280,MESH:D007249,COL2A1,Inflammation,1,2,marker/mechanism,0
1280,MESH:D010003,COL2A1,Osteoarthritis,1,2,marker/mechanism,0
1280,MESH:D015431,COL2A1,Weight Loss,1,2,marker/mechanism,0
1281,MESH:D008103,COL3A1,Liver Cirrhosis,1,5,marker/mechanism,0
1281,MESH:D008106,COL3A1,"Liver Cirrhosis, Experimental",1,2,marker/mechanism,0
1312,MESH:D001943,COMT,Breast Neoplasms,1,3,marker/mechanism,0
1312,MESH:D012559,COMT,Schizophrenia,1,4,marker/mechanism,0
1356,MESH:D006527,CP,Hepatolenticular Degeneration,1,3,marker/mechanism,0
1356,MESH:D007511,CP,Ischemia,1,2,marker/mechanism,0
1356,MESH:D008103,CP,Liver Cirrhosis,1,2,marker/mechanism,0
1356,MESH:D010300,CP,Parkinson Disease,1,2,marker/mechanism,0
1363,MESH:D009765,CPE,Obesity,1,2,marker/mechanism,0
1373,MESH:D022124,CPS1,Hyperammonemia,1,2,marker/mechanism,0
1385,MESH:D019970,CREB1,Cocaine-Related Disorders,1,3,marker/mechanism,0
1387,MESH:D011471,CREBBP,Prostatic Neoplasms,1,2,marker/mechanism,0
1392,MESH:D001008,CRH,Anxiety Disorders,1,11,marker/mechanism,0
1392,MESH:D019970,CRH,Cocaine-Related Disorders,1,5,marker/mechanism,0
1392,MESH:D003866,CRH,Depressive Disorder,1,2,marker/mechanism,0
1392,MESH:D007022,CRH,Hypotension,1,2,marker/mechanism,0
1392,MESH:D012640,CRH,Seizures,1,6,marker/mechanism,0
1392,MESH:D013375,CRH,Substance Withdrawal Syndrome,1,2,marker/mechanism,0
1401,MESH:D054058,CRP,Acute Coronary Syndrome,1,2,marker/mechanism,0
1401,MESH:D002318,CRP,Cardiovascular Diseases,1,3,marker/mechanism,0
1401,MESH:D006973,CRP,Hypertension,1,4,marker/mechanism,0
1401,MESH:D007249,CRP,Inflammation,1,3,marker/mechanism,0
1437,MESH:D000740,CSF2,Anemia,1,2,marker/mechanism,0
1437,MESH:D008228,CSF2,"Lymphoma, Non-Hodgkin",1,3,therapeutic,0
1437,MESH:D009101,CSF2,Multiple Myeloma,1,3,therapeutic,0
1437,MESH:D009503,CSF2,Neutropenia,1,2,therapeutic,0
1440,MESH:D000740,CSF3,Anemia,1,3,marker/mechanism,0
1440,MESH:D001943,CSF3,Breast Neoplasms,1,8,marker/mechanism|therapeutic,0
1440,MESH:D002295,CSF3,"Carcinoma, Transitional Cell",1,2,therapeutic,0
1440,MESH:D056486,CSF3,Chemical and Drug Induced Liver Injury,1,2,therapeutic,0
1440,MESH:D064420,CSF3,Drug-Related Side Effects and Adverse Reactions,1,3,marker/mechanism|therapeutic,0
1440,MESH:D005355,CSF3,Fibrosis,1,2,therapeutic,0
1440,MESH:D007970,CSF3,Leukopenia,1,4,marker/mechanism|therapeutic,0
1440,MESH:D008545,CSF3,Melanoma,1,2,therapeutic,0
1440,MESH:D009101,CSF3,Multiple Myeloma,1,2,therapeutic,0
1440,MESH:D009362,CSF3,Neoplasm Metastasis,1,2,therapeutic,0
1440,MESH:D009503,CSF3,Neutropenia,1,13,marker/mechanism|therapeutic,0
1440,MESH:D010146,CSF3,Pain,1,3,marker/mechanism,0
1440,MESH:D013921,CSF3,Thrombocytopenia,1,2,marker/mechanism,0
1440,MESH:D001749,CSF3,Urinary Bladder Neoplasms,1,2,therapeutic,0
1440,MESH:D018487,CSF3,"Ventricular Dysfunction, Left",1,2,marker/mechanism|therapeutic,0
1471,MESH:D058186,CST3,Acute Kidney Injury,1,2,marker/mechanism,0
1471,MESH:D000544,CST3,Alzheimer Disease,1,2,marker/mechanism|therapeutic,0
1471,MESH:D007674,CST3,Kidney Diseases,1,2,marker/mechanism,0
1475,MESH:D018450,CSTA,Disease Progression,1,2,marker/mechanism,0
1489,MESH:D006332,CTF1,Cardiomegaly,1,2,marker/mechanism,0
1499,MESH:D000230,CTNNB1,Adenocarcinoma,1,3,marker/mechanism,0
1499,MESH:D000236,CTNNB1,Adenoma,1,2,marker/mechanism,0
1499,MESH:D001943,CTNNB1,Breast Neoplasms,1,2,marker/mechanism,0
1499,MESH:D006528,CTNNB1,"Carcinoma, Hepatocellular",1,5,marker/mechanism,0
1499,MESH:D003110,CTNNB1,Colonic Neoplasms,1,9,marker/mechanism,0
1499,MESH:D015179,CTNNB1,Colorectal Neoplasms,1,4,marker/mechanism,0
1499,MESH:D018450,CTNNB1,Disease Progression,1,3,marker/mechanism,0
1499,MESH:D008113,CTNNB1,Liver Neoplasms,1,2,marker/mechanism,0
1499,MESH:D008114,CTNNB1,"Liver Neoplasms, Experimental",1,3,marker/mechanism,0
1499,MESH:D009361,CTNNB1,Neoplasm Invasiveness,1,2,marker/mechanism,0
1499,MESH:D011471,CTNNB1,Prostatic Neoplasms,1,2,marker/mechanism,0
1499,MESH:D009396,CTNNB1,Wilms Tumor,1,2,marker/mechanism,0
1508,MESH:D009361,CTSB,Neoplasm Invasiveness,1,2,marker/mechanism,0
6387,MESH:D006528,CXCL12,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
6387,MESH:D009361,CXCL12,Neoplasm Invasiveness,1,3,marker/mechanism,0
6387,MESH:D009362,CXCL12,Neoplasm Metastasis,1,2,marker/mechanism,0
3576,MESH:D001172,CXCL8,"Arthritis, Rheumatoid",1,2,marker/mechanism,0
3576,MESH:D001943,CXCL8,Breast Neoplasms,1,2,marker/mechanism,0
3576,MESH:D006528,CXCL8,"Carcinoma, Hepatocellular",1,2,marker/mechanism|therapeutic,0
3576,MESH:D003093,CXCL8,"Colitis, Ulcerative",1,2,marker/mechanism,0
3576,MESH:D005921,CXCL8,Glomerulonephritis,1,2,marker/mechanism,0
3576,MESH:D006930,CXCL8,Hyperalgesia,1,2,marker/mechanism,0
3576,MESH:D007249,CXCL8,Inflammation,1,2,marker/mechanism,0
3576,MESH:D000086002,CXCL8,"Mesothelioma, Malignant",1,2,marker/mechanism,0
3576,MESH:D010051,CXCL8,Ovarian Neoplasms,1,2,marker/mechanism,0
3576,MESH:D011471,CXCL8,Prostatic Neoplasms,1,2,marker/mechanism,0
3576,MESH:D029424,CXCL8,"Pulmonary Disease, Chronic Obstructive",1,3,marker/mechanism,0
3576,MESH:D011658,CXCL8,Pulmonary Fibrosis,1,2,marker/mechanism,0
3576,MESH:D013274,CXCL8,Stomach Neoplasms,1,2,marker/mechanism|therapeutic,0
7852,MESH:D009362,CXCR4,Neoplasm Metastasis,1,2,marker/mechanism,0
1535,MESH:D003921,CYBA,"Diabetes Mellitus, Experimental",1,2,marker/mechanism,0
1535,MESH:D006973,CYBA,Hypertension,1,4,marker/mechanism,0
1536,MESH:D006973,CYBB,Hypertension,1,6,marker/mechanism,0
1586,MESH:D001943,CYP17A1,Breast Neoplasms,1,2,marker/mechanism,0
1586,MESH:D011471,CYP17A1,Prostatic Neoplasms,1,5,marker/mechanism,0
1588,MESH:D001943,CYP19A1,Breast Neoplasms,1,6,marker/mechanism,0
1588,MESH:D004715,CYP19A1,Endometriosis,1,2,marker/mechanism,0
1588,MESH:D011085,CYP19A1,Polycystic Ovary Syndrome,1,4,marker/mechanism,0
1588,MESH:D011471,CYP19A1,Prostatic Neoplasms,1,2,marker/mechanism,0
1543,MESH:D000022,CYP1A1,"Abortion, Spontaneous",1,2,marker/mechanism,0
1543,MESH:D017449,CYP1A1,"Dermatitis, Allergic Contact",1,2,marker/mechanism,0
1543,MESH:D006973,CYP1A1,Hypertension,1,2,marker/mechanism,0
1543,MESH:D055370,CYP1A1,Lung Injury,1,2,marker/mechanism,0
1543,MESH:D048629,CYP1A1,"Micronuclei, Chromosome-Defective",1,2,marker/mechanism,0
1543,MESH:D011471,CYP1A1,Prostatic Neoplasms,1,2,marker/mechanism,0
1544,MESH:D008114,CYP1A2,"Liver Neoplasms, Experimental",1,2,marker/mechanism,0
1545,MESH:D001943,CYP1B1,Breast Neoplasms,1,2,marker/mechanism,0
1593,MESH:D050197,CYP27A1,Atherosclerosis,1,2,marker/mechanism,0
1548,MESH:D008175,CYP2A6,Lung Neoplasms,1,6,marker/mechanism,0
1548,MESH:D013274,CYP2A6,Stomach Neoplasms,1,2,marker/mechanism,0
1548,OMIM:188890,CYP2A6,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",1,2,marker/mechanism|therapeutic,0
1548,MESH:D014029,CYP2A6,Tobacco Use Disorder,1,5,marker/mechanism,0
1555,MESH:D056486,CYP2B6,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
1555,MESH:D018316,CYP2B6,Gliosarcoma,1,2,therapeutic,0
1557,MESH:D056486,CYP2C19,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
1559,MESH:D056486,CYP2C9,Chemical and Drug Induced Liver Injury,1,4,marker/mechanism,0
1559,MESH:C563039,CYP2C9,Coumarin Resistance,1,3,marker/mechanism,0
1559,MESH:D064420,CYP2C9,Drug-Related Side Effects and Adverse Reactions,1,3,marker/mechanism,0
1559,MESH:D006470,CYP2C9,Hemorrhage,1,5,marker/mechanism,0
1565,MESH:D010300,CYP2D6,Parkinson Disease,1,2,marker/mechanism,0
1565,MESH:D020018,CYP2D6,"Sexual Dysfunctions, Psychological",1,2,marker/mechanism,0
1571,MESH:D056486,CYP2E1,Chemical and Drug Induced Liver Injury,1,4,marker/mechanism,0
1571,MESH:D008175,CYP2E1,Lung Neoplasms,1,2,marker/mechanism,0
1571,MESH:D009336,CYP2E1,Necrosis,1,2,marker/mechanism,0
1577,MESH:D007674,CYP3A5,Kidney Diseases,1,2,marker/mechanism,0
1581,MESH:D002779,CYP7A1,Cholestasis,1,2,marker/mechanism,0
10800,MESH:D055963,CYSLTR1,"Asthma, Aspirin-Induced",1,3,marker/mechanism,0
1644,MESH:D010300,DDC,Parkinson Disease,1,2,therapeutic,0
7913,MESH:D009361,DEK,Neoplasm Invasiveness,1,2,marker/mechanism,0
1717,MESH:D019082,DHCR7,Smith-Lemli-Opitz Syndrome,1,11,marker/mechanism,0
1719,MESH:D000749,DHFR,"Anemia, Megaloblastic",1,2,marker/mechanism,0
1719,MESH:D001943,DHFR,Breast Neoplasms,1,2,marker/mechanism,0
1719,MESH:D009422,DHFR,Nervous System Diseases,1,2,marker/mechanism,0
1756,MESH:D009202,DMD,Cardiomyopathies,1,3,marker/mechanism|therapeutic,0
1756,MESH:D004195,DMD,"Disease Models, Animal",1,3,marker/mechanism,0
1756,MESH:D018908,DMD,Muscle Weakness,1,2,marker/mechanism,0
1786,MESH:D001943,DNMT1,Breast Neoplasms,1,2,marker/mechanism,0
1786,MESH:D013274,DNMT1,Stomach Neoplasms,1,2,marker/mechanism,0
1788,MESH:D006130,DNMT3A,Growth Disorders,1,2,marker/mechanism,0
1789,MESH:D000067877,DNMT3B,Autism Spectrum Disorder,1,2,marker/mechanism,0
1789,MESH:D001943,DNMT3B,Breast Neoplasms,1,2,marker/mechanism,0
1806,MESH:D000067877,DPYD,Autism Spectrum Disorder,1,2,marker/mechanism,0
1806,MESH:D015179,DPYD,Colorectal Neoplasms,1,5,marker/mechanism,0
1806,MESH:D010190,DPYD,Pancreatic Neoplasms,1,2,marker/mechanism,0
1806,MESH:D012559,DPYD,Schizophrenia,1,2,marker/mechanism,0
1806,MESH:D013274,DPYD,Stomach Neoplasms,1,3,marker/mechanism,0
1812,MESH:D019969,DRD1,Amphetamine-Related Disorders,1,2,marker/mechanism,0
1812,MESH:D002375,DRD1,Catalepsy,1,3,marker/mechanism,0
1812,MESH:D019970,DRD1,Cocaine-Related Disorders,1,4,marker/mechanism,0
1812,MESH:D004409,DRD1,"Dyskinesia, Drug-Induced",1,4,marker/mechanism,0
1812,MESH:D007022,DRD1,Hypotension,1,2,marker/mechanism,0
1812,MESH:D012640,DRD1,Seizures,1,2,marker/mechanism,0
1813,MESH:D019969,DRD2,Amphetamine-Related Disorders,1,3,marker/mechanism,0
1813,MESH:D001008,DRD2,Anxiety Disorders,1,2,marker/mechanism,0
1813,MESH:D001480,DRD2,Basal Ganglia Diseases,1,5,marker/mechanism,0
1813,MESH:D001919,DRD2,Bradycardia,1,2,marker/mechanism,0
1813,MESH:D002375,DRD2,Catalepsy,1,4,marker/mechanism,0
1813,MESH:D019970,DRD2,Cocaine-Related Disorders,1,10,marker/mechanism|therapeutic,0
1813,MESH:D007174,DRD2,"Disruptive, Impulse Control, and Conduct Disorders",1,3,marker/mechanism,0
1813,MESH:D004409,DRD2,"Dyskinesia, Drug-Induced",1,3,marker/mechanism,0
1813,MESH:D006948,DRD2,Hyperkinesis,1,2,marker/mechanism,0
1813,MESH:D006966,DRD2,Hyperprolactinemia,1,2,marker/mechanism,0
1813,MESH:D007022,DRD2,Hypotension,1,4,marker/mechanism,0
1813,MESH:D020734,DRD2,Parkinsonian Disorders,1,3,marker/mechanism|therapeutic,0
1813,MESH:D012559,DRD2,Schizophrenia,1,4,marker/mechanism,0
1813,MESH:D012640,DRD2,Seizures,1,3,marker/mechanism|therapeutic,0
1813,MESH:D013610,DRD2,Tachycardia,1,2,marker/mechanism,0
1869,MESH:D006528,E2F1,"Carcinoma, Hepatocellular",1,3,marker/mechanism,0
1869,MESH:D008545,E2F1,Melanoma,1,2,marker/mechanism|therapeutic,0
1889,MESH:D006330,ECE1,"Heart Defects, Congenital",1,2,marker/mechanism,0
1906,MESH:D001145,EDN1,"Arrhythmias, Cardiac",1,2,marker/mechanism,0
1906,MESH:D001919,EDN1,Bradycardia,1,2,therapeutic,0
1906,MESH:D019465,EDN1,Craniofacial Abnormalities,1,4,marker/mechanism,0
1906,MESH:D003921,EDN1,"Diabetes Mellitus, Experimental",1,2,marker/mechanism,0
1906,MESH:D006333,EDN1,Heart Failure,1,7,marker/mechanism,0
1906,MESH:D006548,EDN1,"Hernia, Diaphragmatic",1,2,marker/mechanism,0
1906,MESH:D006973,EDN1,Hypertension,1,14,marker/mechanism,0
1906,MESH:D006976,EDN1,"Hypertension, Pulmonary",1,5,marker/mechanism,0
1906,MESH:D006984,EDN1,Hypertrophy,1,2,marker/mechanism,0
1906,MESH:D017379,EDN1,"Hypertrophy, Left Ventricular",1,2,marker/mechanism,0
1906,MESH:D007022,EDN1,Hypotension,1,2,therapeutic,0
1906,MESH:D007674,EDN1,Kidney Diseases,1,3,marker/mechanism,0
1906,MESH:D017202,EDN1,Myocardial Ischemia,1,3,marker/mechanism,0
1906,MESH:D015428,EDN1,Myocardial Reperfusion Injury,1,2,marker/mechanism,0
1906,MESH:D010146,EDN1,Pain,1,2,marker/mechanism,0
1908,MESH:D007022,EDN3,Hypotension,1,2,marker/mechanism|therapeutic,0
1909,MESH:D019465,EDNRA,Craniofacial Abnormalities,1,2,marker/mechanism,0
1909,MESH:D006548,EDNRA,"Hernia, Diaphragmatic",1,2,marker/mechanism,0
1950,MESH:D001943,EGF,Breast Neoplasms,1,3,marker/mechanism,0
1950,MESH:D002471,EGF,"Cell Transformation, Neoplastic",1,3,marker/mechanism,0
1950,MESH:D009361,EGF,Neoplasm Invasiveness,1,5,marker/mechanism,0
1950,MESH:D009362,EGF,Neoplasm Metastasis,1,2,marker/mechanism,0
1950,MESH:D013276,EGF,Stomach Ulcer,1,2,therapeutic,0
1956,MESH:D000230,EGFR,Adenocarcinoma,1,5,marker/mechanism,0
1956,MESH:D000077192,EGFR,Adenocarcinoma of Lung,1,3,marker/mechanism,0
1956,MESH:D001943,EGFR,Breast Neoplasms,1,6,marker/mechanism,0
1956,MESH:D002289,EGFR,"Carcinoma, Non-Small-Cell Lung",1,16,marker/mechanism,0
1956,MESH:D002294,EGFR,"Carcinoma, Squamous Cell",1,3,marker/mechanism,0
1956,MESH:D003110,EGFR,Colonic Neoplasms,1,2,marker/mechanism,0
1956,MESH:D015179,EGFR,Colorectal Neoplasms,1,2,marker/mechanism,0
1956,MESH:D004938,EGFR,Esophageal Neoplasms,1,3,marker/mechanism,0
1956,MESH:D005909,EGFR,Glioblastoma,1,3,marker/mechanism,0
1956,MESH:D006258,EGFR,Head and Neck Neoplasms,1,3,marker/mechanism,0
1956,MESH:D008175,EGFR,Lung Neoplasms,1,7,marker/mechanism,0
1956,MESH:D008325,EGFR,"Mammary Neoplasms, Experimental",1,2,marker/mechanism,0
1956,MESH:D009361,EGFR,Neoplasm Invasiveness,1,2,marker/mechanism,0
1956,MESH:D009362,EGFR,Neoplasm Metastasis,1,3,marker/mechanism,0
1956,MESH:D009364,EGFR,"Neoplasm Recurrence, Local",1,2,marker/mechanism,0
1956,MESH:D010051,EGFR,Ovarian Neoplasms,1,2,marker/mechanism,0
1956,MESH:D011471,EGFR,Prostatic Neoplasms,1,3,marker/mechanism|therapeutic,0
1956,MESH:D013274,EGFR,Stomach Neoplasms,1,3,marker/mechanism|therapeutic,0
1956,MESH:D001749,EGFR,Urinary Bladder Neoplasms,1,2,marker/mechanism,0
1956,MESH:D002583,EGFR,Uterine Cervical Neoplasms,1,3,marker/mechanism,0
1958,MESH:D002780,EGR1,"Cholestasis, Intrahepatic",1,2,marker/mechanism,0
1958,MESH:D019970,EGR1,Cocaine-Related Disorders,1,3,marker/mechanism|therapeutic,0
10919,MESH:D009362,EHMT2,Neoplasm Metastasis,1,2,marker/mechanism,0
27436,MESH:D000077192,EML4,Adenocarcinoma of Lung,1,2,marker/mechanism,0
27436,MESH:D002289,EML4,"Carcinoma, Non-Small-Cell Lung",1,6,marker/mechanism,0
27436,MESH:D009362,EML4,Neoplasm Metastasis,1,2,marker/mechanism,0
2023,MESH:D000077192,ENO1,Adenocarcinoma of Lung,1,2,marker/mechanism,0
2023,MESH:D056486,ENO1,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
2033,MESH:D000077277,EP300,Esophageal Squamous Cell Carcinoma,1,2,marker/mechanism,0
2034,MESH:D002471,EPAS1,"Cell Transformation, Neoplastic",1,3,marker/mechanism,0
2034,MESH:D009361,EPAS1,Neoplasm Invasiveness,1,2,marker/mechanism,0
2052,MESH:D008175,EPHX1,Lung Neoplasms,1,2,marker/mechanism,0
2052,MESH:D011471,EPHX1,Prostatic Neoplasms,1,3,marker/mechanism,0
2053,MESH:D000067877,EPHX2,Autism Spectrum Disorder,1,2,marker/mechanism,0
2056,MESH:D058186,EPO,Acute Kidney Injury,1,2,therapeutic,0
2056,MESH:D000740,EPO,Anemia,1,64,marker/mechanism|therapeutic,0
2056,MESH:D000743,EPO,"Anemia, Hemolytic",1,3,therapeutic,0
2056,MESH:D009202,EPO,Cardiomyopathies,1,4,therapeutic,0
2056,MESH:D006973,EPO,Hypertension,1,2,marker/mechanism,0
2056,MESH:D007674,EPO,Kidney Diseases,1,2,therapeutic,0
2056,MESH:D009190,EPO,Myelodysplastic Syndromes,1,2,therapeutic,0
2056,MESH:D009410,EPO,Nerve Degeneration,1,4,therapeutic,0
2056,MESH:D013226,EPO,Status Epilepticus,1,2,therapeutic,0
