ncrnaId,drugId,ncrnaName,ncrnaType,drugName,phenotypeCount,pmidCount,effects,detectionMethods,levels,fda,targetGenes,pathways
circBase:hsa_circ_0030777,DrugBank:DB00515,hsa_circ_0030777,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0030784,DrugBank:DB00515,hsa_circ_0030784,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0030820,DrugBank:DB00515,hsa_circ_0030820,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0030845,DrugBank:DB00515,hsa_circ_0030845,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0030998,DrugBank:DB00515,hsa_circ_0030998,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0030998,DrugBank:DB01229,hsa_circ_0030998,circRNA,Taxol,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0030999,DrugBank:DB01229,hsa_circ_0030999,circRNA,Taxol,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031002,DrugBank:DB00515,hsa_circ_0031002,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031027,DrugBank:DB00515,hsa_circ_0031027,circRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
circBase:hsa_circ_0031136,DrugBank:DB00515,hsa_circ_0031136,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031145,DrugBank:DB00515,hsa_circ_0031145,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031285,DrugBank:DB00515,hsa_circ_0031285,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0031364,DrugBank:DB01229,hsa_circ_0031364,circRNA,Taxol,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0031366,DrugBank:DB00515,hsa_circ_0031366,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031410,DrugBank:DB00515,hsa_circ_0031410,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0031443,DrugBank:DB00515,hsa_circ_0031443,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0031478,DrugBank:DB00515,hsa_circ_0031478,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031501,DrugBank:DB00515,hsa_circ_0031501,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0031539,DrugBank:DB00515,hsa_circ_0031539,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031546,DrugBank:DB00515,hsa_circ_0031546,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031549,DrugBank:DB00515,hsa_circ_0031549,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031593,DrugBank:DB00515,hsa_circ_0031593,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031594,DrugBank:DB00515,hsa_circ_0031594,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031700,DrugBank:DB00515,hsa_circ_0031700,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031708,DrugBank:DB00515,hsa_circ_0031708,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0031771,DrugBank:DB00515,hsa_circ_0031771,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0031787,DrugBank:DB00515,hsa_circ_0031787,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0031907,DrugBank:DB00515,hsa_circ_0031907,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031913,DrugBank:DB00515,hsa_circ_0031913,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0031974,DrugBank:DB00515,hsa_circ_0031974,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0031977,DrugBank:DB00515,hsa_circ_0031977,circRNA,Cisplatin,1,1,sensitive,RNA-seq,High,approved,,
circBase:hsa_circ_0031989,DrugBank:DB00515,hsa_circ_0031989,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032019,DrugBank:DB00515,hsa_circ_0032019,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0032093,DrugBank:DB00515,hsa_circ_0032093,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032097,DrugBank:DB00515,hsa_circ_0032097,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032344,DrugBank:DB00515,hsa_circ_0032344,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032357,DrugBank:DB00515,hsa_circ_0032357,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032434,DrugBank:DB00515,hsa_circ_0032434,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032517,DrugBank:DB00515,hsa_circ_0032517,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0032566,DrugBank:DB00515,hsa_circ_0032566,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0032569,DrugBank:DB00515,hsa_circ_0032569,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032708,DrugBank:DB00515,hsa_circ_0032708,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032764,DrugBank:DB00515,hsa_circ_0032764,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032812,DrugBank:DB00515,hsa_circ_0032812,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032840,DrugBank:DB00515,hsa_circ_0032840,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032841,DrugBank:DB00515,hsa_circ_0032841,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032863,DrugBank:DB00515,hsa_circ_0032863,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032882,DrugBank:DB00515,hsa_circ_0032882,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0032970,DrugBank:DB00515,hsa_circ_0032970,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0032971,DrugBank:DB00515,hsa_circ_0032971,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0033051,DrugBank:DB00515,hsa_circ_0033051,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0033144,DrugBank:DB08899,hsa_circ_0033144,circRNA,Enzalutamide,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0033155,DrugBank:DB00515,hsa_circ_0033155,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0033166,DrugBank:DB00515,hsa_circ_0033166,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0033401,DrugBank:DB00515,hsa_circ_0033401,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0033477,DrugBank:DB00515,hsa_circ_0033477,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0033489,DrugBank:DB00515,hsa_circ_0033489,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0033522,DrugBank:DB00515,hsa_circ_0033522,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0033675,DrugBank:DB00515,hsa_circ_0033675,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0033775,DrugBank:DB00515,hsa_circ_0033775,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0033960,DrugBank:DB00515,hsa_circ_0033960,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0034160,DrugBank:DB00515,hsa_circ_0034160,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0034169,DrugBank:DB00515,hsa_circ_0034169,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0034241,DrugBank:DB00515,hsa_circ_0034241,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0034316,DrugBank:DB00515,hsa_circ_0034316,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0034334,DrugBank:DB00515,hsa_circ_0034334,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0034345,DrugBank:DB00515,hsa_circ_0034345,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0034397,DrugBank:DB00515,hsa_circ_0034397,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0034434,DrugBank:DB00515,hsa_circ_0034434,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0034599,DrugBank:DB00515,hsa_circ_0034599,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0034603,DrugBank:DB00515,hsa_circ_0034603,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0034611,DrugBank:DB00515,hsa_circ_0034611,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0034641,DrugBank:DB00515,hsa_circ_0034641,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0034688,DrugBank:DB00515,hsa_circ_0034688,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0034780,DrugBank:DB00515,hsa_circ_0034780,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0034846,DrugBank:DB00515,hsa_circ_0034846,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0034922,DrugBank:DB00515,hsa_circ_0034922,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0034936,DrugBank:DB00515,hsa_circ_0034936,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0034976,DrugBank:DB00515,hsa_circ_0034976,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035003,DrugBank:DB00515,hsa_circ_0035003,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035012,DrugBank:DB00515,hsa_circ_0035012,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035062,DrugBank:DB00515,hsa_circ_0035062,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035114,DrugBank:DB00515,hsa_circ_0035114,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035132,DrugBank:DB00515,hsa_circ_0035132,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035201,DrugBank:DB00515,hsa_circ_0035201,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035202,DrugBank:DB00515,hsa_circ_0035202,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035263,DrugBank:DB00515,hsa_circ_0035263,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035266,DrugBank:DB00515,hsa_circ_0035266,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035269,DrugBank:DB00515,hsa_circ_0035269,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035278,DrugBank:DB00515,hsa_circ_0035278,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035282,DrugBank:DB00515,hsa_circ_0035282,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035309,DrugBank:DB00515,hsa_circ_0035309,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035322,DrugBank:DB00515,hsa_circ_0035322,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035395,DrugBank:DB00515,hsa_circ_0035395,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035445,DrugBank:DB00515,hsa_circ_0035445,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035454,DrugBank:DB00515,hsa_circ_0035454,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035504,DrugBank:DB00515,hsa_circ_0035504,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035527,DrugBank:DB00515,hsa_circ_0035527,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035580,DrugBank:DB00515,hsa_circ_0035580,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035583,DrugBank:DB00515,hsa_circ_0035583,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035585,DrugBank:DB00515,hsa_circ_0035585,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035658,DrugBank:DB00515,hsa_circ_0035658,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035668,DrugBank:DB00515,hsa_circ_0035668,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035729,DrugBank:DB00515,hsa_circ_0035729,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035743,DrugBank:DB00515,hsa_circ_0035743,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035744,DrugBank:DB00515,hsa_circ_0035744,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035745,DrugBank:DB00515,hsa_circ_0035745,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035749,DrugBank:DB00515,hsa_circ_0035749,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035798,DrugBank:DB00515,hsa_circ_0035798,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0035811,DrugBank:DB00515,hsa_circ_0035811,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035847,DrugBank:DB00515,hsa_circ_0035847,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0035941,DrugBank:DB00515,hsa_circ_0035941,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036054,DrugBank:DB01229,hsa_circ_0036054,circRNA,Taxol,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036056,DrugBank:DB01229,hsa_circ_0036056,circRNA,Taxol,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036081,DrugBank:DB00515,hsa_circ_0036081,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036094,DrugBank:DB00515,hsa_circ_0036094,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036128,DrugBank:DB00515,hsa_circ_0036128,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036148,DrugBank:DB00515,hsa_circ_0036148,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036152,DrugBank:DB00515,hsa_circ_0036152,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036162,DrugBank:DB00515,hsa_circ_0036162,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036173,DrugBank:DB00515,hsa_circ_0036173,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036231,DrugBank:DB00515,hsa_circ_0036231,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036234,DrugBank:DB00515,hsa_circ_0036234,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036422,DrugBank:DB00515,hsa_circ_0036422,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036442,DrugBank:DB00515,hsa_circ_0036442,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036451,DrugBank:DB00515,hsa_circ_0036451,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036456,DrugBank:DB00515,hsa_circ_0036456,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036459,DrugBank:DB00515,hsa_circ_0036459,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036514,DrugBank:DB00515,hsa_circ_0036514,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036519,DrugBank:DB00515,hsa_circ_0036519,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036523,DrugBank:DB00515,hsa_circ_0036523,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0036526,DrugBank:DB00515,hsa_circ_0036526,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036587,DrugBank:DB00515,hsa_circ_0036587,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0036891,DrugBank:DB00515,hsa_circ_0036891,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037024,DrugBank:DB00515,hsa_circ_0037024,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037045,DrugBank:DB00515,hsa_circ_0037045,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037062,DrugBank:DB00515,hsa_circ_0037062,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0037098,DrugBank:DB00515,hsa_circ_0037098,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0037196,DrugBank:DB00515,hsa_circ_0037196,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0037355,DrugBank:DB00515,hsa_circ_0037355,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037366,DrugBank:DB00515,hsa_circ_0037366,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037427,DrugBank:DB00515,hsa_circ_0037427,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037517,DrugBank:DB00515,hsa_circ_0037517,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037543,DrugBank:DB00515,hsa_circ_0037543,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0037727,DrugBank:DB00515,hsa_circ_0037727,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037748,DrugBank:DB00515,hsa_circ_0037748,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0037802,DrugBank:DB00515,hsa_circ_0037802,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0037846,DrugBank:DB00515,hsa_circ_0037846,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037880,DrugBank:DB00515,hsa_circ_0037880,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037947,DrugBank:DB00515,hsa_circ_0037947,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0037985,DrugBank:DB00515,hsa_circ_0037985,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0038064,DrugBank:DB00515,hsa_circ_0038064,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0038079,DrugBank:DB00515,hsa_circ_0038079,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0038090,DrugBank:DB00515,hsa_circ_0038090,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0038117,DrugBank:DB00515,hsa_circ_0038117,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0038138,DrugBank:DB00515,hsa_circ_0038138,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0038258,DrugBank:DB00515,hsa_circ_0038258,circRNA,Cisplatin,1,1,sensitive,RNA-seq,High,approved,,
circBase:hsa_circ_0038275,DrugBank:DB00515,hsa_circ_0038275,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0038331,DrugBank:DB00515,hsa_circ_0038331,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0038393,DrugBank:DB00515,hsa_circ_0038393,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0038394,DrugBank:DB00515,hsa_circ_0038394,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0038491,DrugBank:DB00515,hsa_circ_0038491,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0038622,DrugBank:DB00515,hsa_circ_0038622,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0038644,DrugBank:DB00515,hsa_circ_0038644,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0038653,DrugBank:DB00515,hsa_circ_0038653,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0038672,DrugBank:DB00515,hsa_circ_0038672,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0038737,DrugBank:DB00619,hsa_circ_0038737,circRNA,Imatinib,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039007,DrugBank:DB00515,hsa_circ_0039007,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039008,DrugBank:DB00515,hsa_circ_0039008,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039013,DrugBank:DB00515,hsa_circ_0039013,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0039040,DrugBank:DB00515,hsa_circ_0039040,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0039194,DrugBank:DB00515,hsa_circ_0039194,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0039271,DrugBank:DB00515,hsa_circ_0039271,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039276,DrugBank:DB00515,hsa_circ_0039276,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039306,DrugBank:DB00515,hsa_circ_0039306,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039328,DrugBank:DB00515,hsa_circ_0039328,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0039351,DrugBank:DB00515,hsa_circ_0039351,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039353,DrugBank:DB00515,hsa_circ_0039353,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0039354,DrugBank:DB00515,hsa_circ_0039354,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039356,DrugBank:DB00515,hsa_circ_0039356,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039415,DrugBank:DB00515,hsa_circ_0039415,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
circBase:hsa_circ_0039508,DrugBank:DB00515,hsa_circ_0039508,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039516,DrugBank:DB00515,hsa_circ_0039516,circRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
circBase:hsa_circ_0039561,DrugBank:DB00515,hsa_circ_0039561,circRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
