ncrnaId,phenotypeId,ncrnaName,ncrnaType,phenotypeName,drugCount,pmidCount,effects,levels,targetGenes,pathways
ENSEMBL:ENSG00000176124,PHENO:Glioblastoma,DLEU1,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000176728,PHENO:Hypopharyngeal Cancer,ENST00000447937,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000176731,PHENO:Hypopharyngeal Cancer,NR_120681,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000176753,PHENO:Cholangiocarcinoma,C15orf56,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000176840,PHENO:Endometrial Cancer,MIR7-3HG,lncRNA,Endometrial Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000176928,PHENO:Cholangiocarcinoma,LINC01336,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000176933,PHENO:Gastric Cancer,TOB2P1,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000176933,PHENO:Glioma,TOB2P1,lncRNA,Glioma,1,1,resistant,High,,
ENSEMBL:ENSG00000176984,PHENO:Hypopharyngeal Cancer,ENST00000319763,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000176998,PHENO:Glioblastoma,HCG4,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000177112,PHENO:Colorectal Cancer,MRVI1-AS1,lncRNA,Colorectal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000177112,PHENO:Hepatocellular Carcinoma,NR_046375,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000177112,PHENO:Nasopharyngeal Cancer,MRVI1-AS1,lncRNA,Nasopharyngeal Cancer,1,1,sensitive,High,ATF3,MRVI1-AS1/ATF3 signaling pathway; Hippo–TAZ pathway
ENSEMBL:ENSG00000177410,PHENO:Cholangiocarcinoma,ZFAS1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000177410,PHENO:Hepatocellular Carcinoma,NR_003605,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000177410,PHENO:Non-Small Cell Lung Cancer,ZFAS1,lncRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000177447,PHENO:Hepatocellular Carcinoma,ENST00000325243,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000177640,PHENO:Glioblastoma,CASC2,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000177640,PHENO:Non-Small Cell Lung Cancer,CASC2,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000177699,PHENO:Hypopharyngeal Cancer,ENST00000316148,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000177706,PHENO:Cervical Cancer,ENST00000515795,lncRNA,Cervical Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000177738,PHENO:Pancreatic Cancer,n344612,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000177757,PHENO:Hypopharyngeal Cancer,NR_103536,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000177822,PHENO:Glioblastoma,MGC45800,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000178082,PHENO:Gastric Cancer,TWF1P1,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000178248,PHENO:Cholangiocarcinoma,LINC01658,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000178464,PHENO:Gastric Cancer,RPL10P16,lncRNA,Gastric Cancer,2,1,resistant,High,,
ENSEMBL:ENSG00000178660,PHENO:Gastric Cancer,ARMC10P1,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000178803,PHENO:Cholangiocarcinoma,ADORA2A-AS1,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000178863,PHENO:Hepatocellular Carcinoma,ENST00000320232,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000178947,PHENO:Glioblastoma,LINC00086,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000178977,PHENO:Lung Adenocarcinoma,LINC00324,lncRNA,Lung Adenocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000179115,PHENO:Cervical Cancer,ENST00000586280,lncRNA,Cervical Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000179523,PHENO:Gastric Cancer,EIF3J-DT,lncRNA,Gastric Cancer,2,1,resistant,High,ATG14,EIF3J-DT-MIR188-3p-ATG14 pathway
ENSEMBL:ENSG00000179523,PHENO:Hypopharyngeal Cancer,ENST00000560750,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000179698,PHENO:Glioblastoma,KIAA1875,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000179818,PHENO:Hypopharyngeal Cancer,ENST00000457870,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000179859,PHENO:Hypopharyngeal Squamous Cell Carcinoma,ENSG00000179859,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000179997,PHENO:Hepatocellular Carcinoma,ENST00000313760,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000180066,PHENO:Cholangiocarcinoma,C10orf91,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000180139,PHENO:Cholangiocarcinoma,ACTA2-AS1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000180198,PHENO:Non-Small Cell Lung Cancer,RCC1,lncRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000180422,PHENO:Cholangiocarcinoma,LINC00304,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000180422,PHENO:Lung Adenocarcinoma,LINC00304,lncRNA,Lung Adenocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000180422,PHENO:Non-Small Cell Lung Cancer,LINC00304,lncRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000180861,PHENO:Cholangiocarcinoma,LINC01559,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000181355,PHENO:Ovarian Cancer,OFCC1,lncRNA,Ovarian Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000181798,PHENO:Hepatocellular Carcinoma,LINC00471,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000182165,PHENO:Breast Cancer,TP53TG1,lncRNA,Breast Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000182165,PHENO:Glioblastoma,TP53TG1,lncRNA,Glioblastoma,1,2,resistant|sensitive,High,,
ENSEMBL:ENSG00000182165,PHENO:Leukemia,TP53TG1,lncRNA,Leukemia,1,1,resistant,High,,
ENSEMBL:ENSG00000182165,PHENO:Ovarian Cancer,TP53TG1,lncRNA,Ovarian Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000182310,PHENO:Cholangiocarcinoma,SPACA6P,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000182351,PHENO:Pancreatic Cancer,ENST00000330974,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000182366,PHENO:Cholangiocarcinoma,FAM87A,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000182366,PHENO:Hepatocellular Carcinoma,FAM87A,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000182534,PHENO:Non-Small Cell Lung Cancer,MXRA7,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000182648,PHENO:Breast Cancer,LINC01006,lncRNA,Breast Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000182648,PHENO:Lung Adenocarcinoma,LINC01006,lncRNA,Lung Adenocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000182774,PHENO:Cervical Cancer,ENST00000559776,lncRNA,Cervical Cancer,1,1,resistant|sensitive,High,,
ENSEMBL:ENSG00000182796,PHENO:Gastric Cancer,TMEM198B,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000182796,PHENO:Pancreatic Cancer,n410040,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000182912,PHENO:Hypopharyngeal Cancer,NR_026548,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000182979,PHENO:Cervical Cancer,ENST00000498644,lncRNA,Cervical Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000183242,PHENO:Glioblastoma,WT1-AS,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000183242,PHENO:Hypopharyngeal Cancer,ENST00000478367,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000183444,PHENO:Gastric Cancer,OR7E38P,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000183496,PHENO:Leukemia,MEX3B,lncRNA,Leukemia,1,1,sensitive,High,,
ENSEMBL:ENSG00000183653,PHENO:Pancreatic Cancer,GRIK1-AS2,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000183674,PHENO:Glioblastoma,LINC00518,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000183822,PHENO:Hypopharyngeal Cancer,ENST00000619915,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000183850,PHENO:Leukemia,ZNF730,lncRNA,Leukemia,1,1,sensitive,High,,
ENSEMBL:ENSG00000183935,PHENO:Glioblastoma,HTR7P1,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000184106,PHENO:Glioma,TREML3P,lncRNA,Glioma,1,1,resistant,High,,
ENSEMBL:ENSG00000184274,PHENO:Cholangiocarcinoma,LINC00315,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000184478,PHENO:Hypopharyngeal Cancer,lnc-OR56A3-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000184809,PHENO:Pancreatic Cancer,C21orf88,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000185043,PHENO:Hypopharyngeal Squamous Cell Carcinoma,CIB1,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000185162,PHENO:Gastric Cancer,AP001324.1,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000185186,PHENO:Cholangiocarcinoma,LINC00313,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000185186,PHENO:Glioblastoma,LINC00313,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000185186,PHENO:Hypopharyngeal Cancer,ENST00000623161,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000185433,PHENO:Hypopharyngeal Cancer,ENST00000440205,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000185760,PHENO:Glioblastoma,KCNQ5-IT1,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000185837,PHENO:Ovarian Cancer,CECR5-AS1,lncRNA,Ovarian Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000185904,PHENO:Pan-Cancer,LINC00839,lncRNA,Pan-Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000186020,PHENO:Glioblastoma,ZNF529,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000186162,PHENO:Hepatocellular Carcinoma,ENST00000433871,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000186235,PHENO:Hypopharyngeal Cancer,ENST00000475669,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000186594,PHENO:Non-Small Cell Lung Cancer,MIR22HG,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000186594,PHENO:Ovarian Cancer,MIR22HG,lncRNA,Ovarian Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000186615,PHENO:Glioblastoma,KTN1-AS1,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000186831,PHENO:lung squamous cell carcinoma,KRT17P2,lncRNA,lung squamous cell carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000186960,PHENO:Glioblastoma,LINC01551,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000187013,PHENO:Ovarian Cancer,C17orf82,lncRNA,Ovarian Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000187479,PHENO:Pan-Cancer,C11orf96,lncRNA,Pan-Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000187609,PHENO:Hypopharyngeal Cancer,NR_104598,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000187642,PHENO:Glioblastoma,C1orf170,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000187900,PHENO:pancreatic cancer,OR5H7P,lncRNA,pancreatic cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000187951,PHENO:Glioblastoma,LOC100288637,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000187953,PHENO:Glioblastoma,PMS2CL,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000187980,PHENO:Lung Adenocarcinoma,UBXN10-AS1,lncRNA,Lung Adenocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000187984,PHENO:Glioblastoma,ANKRD19P,lncRNA,Glioblastoma,1,2,resistant|sensitive,High,,
ENSEMBL:ENSG00000188365,PHENO:Cholangiocarcinoma,AC092171.2,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000188660,PHENO:Breast Cancer,NONHSAG032985,lncRNA,Breast Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000188825,PHENO:Pancreatic Cancer,n342704,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000188938,PHENO:Hypopharyngeal Cancer,lnc-FAM120AOS-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000189212,PHENO:Glioblastoma,DPY19L2P1,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000189223,PHENO:Cholangiocarcinoma,PAX8-AS1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000189223,PHENO:Gastric Cancer,PAX8-AS1,lncRNA,Gastric Cancer,2,1,resistant,High,,
ENSEMBL:ENSG00000189223,PHENO:Hepatocellular Carcinoma,NR_015377,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000189223,PHENO:Hypopharyngeal Squamous Cell Carcinoma,ENSG00000189223,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000189229,PHENO:Gastric Cancer,AC069277.2,lncRNA,Gastric Cancer,2,1,resistant,High,,
ENSEMBL:ENSG00000189419,PHENO:Cholangiocarcinoma,SPATA41,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000196096,PHENO:Hypopharyngeal Cancer,lnc-IKZF2-3,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000196139,PHENO:Cervical Cancer,ENST00000605322,lncRNA,Cervical Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000196167,PHENO:Cholangiocarcinoma,COLCA1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000196247,PHENO:Hypopharyngeal Squamous Cell Carcinoma,ZNF107,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000196295,PHENO:Gastric Cancer,AC005154.1,lncRNA,Gastric Cancer,2,1,resistant,High,,
ENSEMBL:ENSG00000196295,PHENO:Glioblastoma,LOC401320,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000196366,PHENO:Cholangiocarcinoma,C9orf163,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000196367,PHENO:Pancreatic Cancer,ENST00000360902,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000196553,PHENO:Cholangiocarcinoma,LINC00238,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000196668,PHENO:Gastric Cancer,LINC00173,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000196668,PHENO:Glioblastoma,LINC00173,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000196668,PHENO:Lung Adenocarcinoma,LINC00173,lncRNA,Lung Adenocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000196668,PHENO:Lung Squamous Cell Carcinoma,LINC00173,lncRNA,Lung Squamous Cell Carcinoma,1,1,resistant,High,VEGFA,Angiogenesis
ENSEMBL:ENSG00000196668,PHENO:Pancreatic Cancer,LINC00173,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000196741,PHENO:Gastric Cancer,LINC01560,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000196756,PHENO:Breast Cancer,SNHG17,lncRNA,Breast Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000196756,PHENO:Epithelial Ovarian Cancer,SNHG17-006,lncRNA,Epithelial Ovarian Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000196756,PHENO:Non-Small Cell Lung Cancer,SNHG17,lncRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000196951,PHENO:Glioblastoma,SCOC-AS1,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000196972,PHENO:Glioblastoma,LINC00087,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000197085,PHENO:Cholangiocarcinoma,NPSR1-AS1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000197085,PHENO:Hepatocellular Carcinoma,NPSR1-AS1,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000197099,PHENO:Cholangiocarcinoma,RP11-573D15.8,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000197124,PHENO:Leukemia,ZNF682,lncRNA,Leukemia,1,1,sensitive,High,,
ENSEMBL:ENSG00000197182,PHENO:Glioblastoma,MIRLET7BHG,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000197210,PHENO:Non-Small Cell Lung Cancer,KB-1592A4.15,lncRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000197251,PHENO:Cholangiocarcinoma,LINC00336,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000197258,PHENO:Gastric Cancer,EIF4BP6,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000197291,PHENO:Colorectal Cancer,RAMP2-AS1,lncRNA,Colorectal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000197308,PHENO:Breast Cancer,GATA3-AS1,lncRNA,Breast Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000197536,PHENO:Hypopharyngeal Cancer,ENST00000612967,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000197632,PHENO:Cervical Cancer,ENST00000482254,lncRNA,Cervical Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000198054,PHENO:Breast Cancer,DSCR8,lncRNA,Breast Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000198399,PHENO:Hypopharyngeal Squamous Cell Carcinoma,ITSN2,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000198496,PHENO:Endometrial Cancer,NBR2,lncRNA,Endometrial Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000198973,PHENO:Hypopharyngeal Cancer,NR_029867,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000199094,PHENO:Hypopharyngeal Cancer,NR_029598,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000199156,PHENO:Hypopharyngeal Cancer,NR_029944,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000199179,PHENO:Hypopharyngeal Cancer,NR_029661,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000199179,PHENO:Pancreatic Cancer,MIRLET7I,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000199282,PHENO:Hypopharyngeal Cancer,ENST00000362412,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000199392,PHENO:Hypopharyngeal Cancer,ENST00000362522,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000199630,PHENO:Pancreatic Cancer,ENST00000362760,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000199879,PHENO:Pancreatic Cancer,ENST00000363009,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000199883,PHENO:Hypopharyngeal Cancer,ENST00000363013,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000199901,PHENO:Pancreatic Cancer,ENST00000363031,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000199990,PHENO:Pancreatic Cancer,VTRNA1-1,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000200024,PHENO:Pancreatic Cancer,ENST00000363154,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000200091,PHENO:Hypopharyngeal Cancer,ENST00000363221,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000200237,PHENO:Pancreatic Cancer,ENST00000363367,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000200355,PHENO:Pancreatic Cancer,SNORA72,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000200706,PHENO:Hypopharyngeal Cancer,ENST00000363836,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000200891,PHENO:Hypopharyngeal Cancer,ENST00000364021,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000201066,PHENO:Hypopharyngeal Cancer,ENST00000364196,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000201134,PHENO:Pancreatic Cancer,ENST00000364264,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000201229,PHENO:Pancreatic Cancer,ENST00000364359,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000201512,PHENO:Pancreatic Cancer,SNORA71C,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000201633,PHENO:Pancreatic Cancer,ENST00000364763,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000201643,PHENO:Pancreatic Cancer,SNORA14A,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000201659,PHENO:Non-Small Cell Lung Cancer,RNU12,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000201772,PHENO:Pancreatic Cancer,SNORA5C,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000202093,PHENO:Pancreatic Cancer,SNORD58C,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000202142,PHENO:Hypopharyngeal Cancer,NR_003211,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000202198,PHENO:Non-Small Cell Lung Cancer,7SK,lncRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000202343,PHENO:Pancreatic Cancer,ENST00000365473,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000202515,PHENO:Lung Adenocarcinoma,VTRNA1-3,lncRNA,Lung Adenocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000203288,PHENO:Gastric Cancer,TDRKH-AS1,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000203446,PHENO:Cholangiocarcinoma,AC004988.1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000203594,PHENO:Cholangiocarcinoma,AC116351.1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000203601,PHENO:Lung Adenocarcinoma,LINC00970,lncRNA,Lung Adenocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000203684,PHENO:Cholangiocarcinoma,IBA57-AS1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000203706,PHENO:Breast Cancer,SERTAD4-AS1,lncRNA,Breast Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000203706,PHENO:Cholangiocarcinoma,SERTAD4-AS1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000203855,PHENO:Glioblastoma,HSD3BP4,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000203875,PHENO:Gastric Cancer,SNHG5,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000203875,PHENO:Glioblastoma,SNHG5,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000203875,PHENO:Hepatocellular Carcinoma,NR_003038,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000203875,PHENO:Ovarian Cancer,SNHG5,lncRNA,Ovarian Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000203900,PHENO:Cholangiocarcinoma,RP11-261N11.8,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000203930,PHENO:Glioblastoma,LINC00632,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000203993,PHENO:Gastric Cancer,ARRDC1-AS1,lncRNA,Gastric Cancer,2,1,sensitive,High,,
