drugId,diseaseId,max_phase,labels,statuses
CHEMBL54,HP_0100033,4.0,Tics,
CHEMBL54,MONDO_0005090,4.0,schizophrenia,Completed | Terminated | Unknown status | Withdrawn
CHEMBL546,EFO_0000319,4.0,cardiovascular disease,
CHEMBL549,MONDO_0002009,4.0,major depressive disorder,Completed | Terminated | Recruiting | Unknown status
CHEMBL549,MONDO_0002050,4.0,depressive disorder,Completed | Terminated | Unknown status | Withdrawn
CHEMBL550,EFO_0004190,4.0,open-angle glaucoma,Completed
CHEMBL550,EFO_0009869,4.0,xerostomia,Unknown status
CHEMBL550,EFO_1001069,4.0,ocular hypertension,
CHEMBL550,HP_0000616,4.0,Miosis,
CHEMBL550,MONDO_0005041,4.0,glaucoma,
CHEMBL551466,EFO_0000341,4.0,chronic obstructive pulmonary disease,Completed | Recruiting | Withdrawn
CHEMBL551466,EFO_0000464,4.0,emphysema,
CHEMBL551466,EFO_0006505,4.0,chronic bronchitis,
CHEMBL551466,HP_0006536,4.0,Airway obstruction,
CHEMBL551466,MONDO_0004979,4.0,asthma,
CHEMBL557555,EFO_0000319,4.0,cardiovascular disease,
CHEMBL561157,EFO_0001361,4.0,pulmonary arterial hypertension,Completed | Recruiting | Terminated
CHEMBL561157,MONDO_0005149,4.0,pulmonary hypertension,Completed
CHEMBL564,EFO_0005407,4.0,psychosis,
CHEMBL565,EFO_0000319,4.0,cardiovascular disease,
CHEMBL566315,EFO_0004267,4.0,biliary liver cirrhosis,
CHEMBL566315,EFO_1001486,4.0,primary biliary cirrhosis,Terminated
CHEMBL567,EFO_0005407,4.0,psychosis,
CHEMBL567,HP_0002017,4.0,Nausea and vomiting,
CHEMBL567,MONDO_0005090,4.0,schizophrenia,Completed | Withdrawn
CHEMBL569713,EFO_0004888,4.0,post operative nausea and vomiting,Completed
CHEMBL569713,EFO_0006928,4.0,motion sickness,
CHEMBL569713,HP_0002017,4.0,Nausea and vomiting,
CHEMBL570,EFO_0005407,4.0,psychosis,
CHEMBL571546,EFO_0002496,4.0,actinic keratosis,Completed | Recruiting | Withdrawn
CHEMBL578,EFO_0000319,4.0,cardiovascular disease,
CHEMBL58,EFO_0000616,4.0,neoplasm,
CHEMBL588,EFO_0000319,4.0,cardiovascular disease,
CHEMBL589586,MONDO_0005301,4.0,multiple sclerosis,
CHEMBL59,EFO_0000319,4.0,cardiovascular disease,
CHEMBL594,EFO_0005751,4.0,eye allergy,
CHEMBL595,EFO_0000400,4.0,diabetes mellitus,Completed | Recruiting | Not yet recruiting | Unknown status
CHEMBL596,EFO_0801084,4.0,cancer pain,Completed
CHEMBL596,HP_0012531,4.0,Pain,"Active, not recruiting | Not yet recruiting | Unknown status | Completed | Recruiting | Terminated | Withdrawn"
CHEMBL596,HP_0012532,4.0,Chronic pain,Suspended | Completed
CHEMBL596,MONDO_0004992,4.0,cancer,Completed | Terminated
CHEMBL599,EFO_0000685,4.0,rheumatoid arthritis,
CHEMBL599,EFO_0002609,4.0,juvenile idiopathic arthritis,
CHEMBL599,EFO_0005755,4.0,rheumatic disease,
CHEMBL599,MONDO_0005178,4.0,osteoarthritis,Completed
CHEMBL601719,EFO_0000616,4.0,neoplasm,
CHEMBL601719,EFO_0003060,4.0,non-small cell lung carcinoma,"Active, not recruiting | Terminated"
CHEMBL603,HP_0006536,4.0,Airway obstruction,
CHEMBL603,MONDO_0004979,4.0,asthma,
CHEMBL605846,HP_0006536,4.0,Airway obstruction,
CHEMBL606,MONDO_0005178,4.0,osteoarthritis,
CHEMBL606,MP_0001914,4.0,hemorrhage,Recruiting | Completed | Not yet recruiting | Terminated | Unknown status
CHEMBL607,HP_0012531,4.0,Pain,Completed | Not yet recruiting | Unknown status
CHEMBL607400,EFO_0000474,4.0,epilepsy,
CHEMBL607400,HP_0001250,4.0,Seizure,
CHEMBL608533,EFO_0000222,4.0,acute myeloid leukemia,
CHEMBL608533,EFO_0000616,4.0,neoplasm,
CHEMBL608533,EFO_0007359,4.0,mast-cell leukemia,
CHEMBL608533,EFO_0009001,4.0,Mastocytosis,
CHEMBL608533,MONDO_0016586,4.0,systemic mastocytosis,
CHEMBL61006,HP_0001742,4.0,Nasal congestion,
CHEMBL612,EFO_0003888,4.0,attention deficit hyperactivity disorder,Completed
CHEMBL612,EFO_0003890,4.0,drug dependence,
CHEMBL612,MONDO_0016158,4.0,narcolepsy-cataplexy syndrome,
CHEMBL61593,EFO_0000319,4.0,cardiovascular disease,
CHEMBL621,MONDO_0002009,4.0,major depressive disorder,Unknown status
CHEMBL621,MONDO_0002050,4.0,depressive disorder,Terminated
CHEMBL622,EFO_0000685,4.0,rheumatoid arthritis,
CHEMBL622,EFO_0002609,4.0,juvenile idiopathic arthritis,
CHEMBL622,EFO_0005755,4.0,rheumatic disease,
CHEMBL622,HP_0012531,4.0,Pain,
CHEMBL622,MONDO_0005178,4.0,osteoarthritis,
CHEMBL623,MONDO_0002009,4.0,major depressive disorder,
CHEMBL629,MONDO_0002050,4.0,depressive disorder,Unknown status
CHEMBL631,EFO_0004269,4.0,cardiac arrhythmia,Not yet recruiting
CHEMBL632,EFO_0005752,4.0,eye inflammation,
CHEMBL632,EFO_0009552,4.0,hemorrhoid,
CHEMBL632,HP_0001742,4.0,Nasal congestion,
CHEMBL632,HP_0006536,4.0,Airway obstruction,
CHEMBL633,EFO_0004269,4.0,cardiac arrhythmia,
CHEMBL633,HP_0004308,4.0,Ventricular arrhythmia,
CHEMBL635,EFO_0000274,4.0,atopic eczema,
CHEMBL635,EFO_0000384,4.0,Crohn's disease,Terminated
CHEMBL635,EFO_0000398,4.0,dermatomyositis,
CHEMBL635,EFO_0000565,4.0,leukemia,
CHEMBL635,EFO_0000574,4.0,lymphoma,
CHEMBL635,EFO_0000676,4.0,psoriasis,
CHEMBL635,EFO_0000685,4.0,rheumatoid arthritis,Completed
CHEMBL635,EFO_0000729,4.0,ulcerative colitis,Recruiting | Completed
CHEMBL635,EFO_0001379,4.0,endocrine system disease,
CHEMBL635,EFO_0002609,4.0,juvenile idiopathic arthritis,
CHEMBL635,EFO_0003063,4.0,polymyositis,
CHEMBL635,EFO_0003106,4.0,pneumonia,Unknown status
CHEMBL635,EFO_0003778,4.0,psoriatic arthritis,
CHEMBL635,EFO_0003833,4.0,brain neoplasm,
CHEMBL635,EFO_0003898,4.0,ankylosing spondylitis,
CHEMBL635,EFO_0003956,4.0,seasonal allergic rhinitis,
CHEMBL635,EFO_0004255,4.0,nephrotic syndrome,Recruiting | Unknown status
CHEMBL635,EFO_0004274,4.0,gout,Recruiting
CHEMBL635,EFO_0004276,4.0,Stevens-Johnson syndrome,
CHEMBL635,EFO_0004719,4.0,pemphigus vulgaris,
CHEMBL635,EFO_0005319,4.0,contact dermatitis,
CHEMBL635,EFO_0005539,4.0,adrenal gland disease,
CHEMBL635,EFO_0005558,4.0,hemolytic anemia,
CHEMBL635,EFO_0005854,4.0,allergic rhinitis,
CHEMBL635,EFO_0007141,4.0,allergic conjunctivitis,
CHEMBL635,EFO_0007160,4.0,autoimmune thrombocytopenic purpura,Completed
CHEMBL635,EFO_0007257,4.0,eosinophilic pneumonia,
CHEMBL635,EFO_0007403,4.0,ophthalmic herpes zoster,
CHEMBL635,EFO_0007405,4.0,optic neuritis,
CHEMBL635,EFO_0007520,4.0,trichinosis,
CHEMBL635,EFO_0008997,4.0,synovitis,
CHEMBL635,EFO_0009449,4.0,keratitis,
CHEMBL635,EFO_0009456,4.0,exfoliative dermatitis,
CHEMBL635,EFO_0009609,4.0,myocarditis,
CHEMBL635,EFO_1000039,4.0,meningeal tuberculosis,
CHEMBL635,EFO_1000049,4.0,pulmonary tuberculosis,
CHEMBL635,EFO_1000684,4.0,dermatitis herpetiformis,
CHEMBL635,EFO_1000694,4.0,erythema multiforme,
CHEMBL635,EFO_1000764,4.0,seborrheic dermatitis,
CHEMBL635,EFO_1000941,4.0,frozen shoulder,
CHEMBL635,EFO_1000997,4.0,iritis,
CHEMBL635,EFO_1001051,4.0,mycosis fungoides,
CHEMBL635,EFO_1001119,4.0,posterior uveitis,Recruiting
CHEMBL635,EFO_1001194,4.0,subacute thyroiditis,Completed
CHEMBL635,EFO_1001205,4.0,sympathetic ophthalmia,
CHEMBL635,EFO_1001222,4.0,type III hypersensitivity reaction disease,
CHEMBL635,EFO_1001435,4.0,tenosynovitis,
CHEMBL635,EFO_1001896,4.0,lateral epicondylitis,
CHEMBL635,HP_0001094,4.0,Iridocyclitis,
CHEMBL635,HP_0001873,4.0,Thrombocytopenia,
CHEMBL635,HP_0001915,4.0,Aplastic anemia,
CHEMBL635,HP_0003072,4.0,Hypercalcemia,
CHEMBL635,HP_0004398,4.0,Peptic ulcer,
CHEMBL635,HP_0012424,4.0,Chorioretinitis,
CHEMBL635,MONDO_0001280,4.0,choroiditis,
CHEMBL635,MONDO_0002280,4.0,anemia,
CHEMBL635,MONDO_0002471,4.0,bursitis,
CHEMBL635,MONDO_0003937,4.0,spondylitis,
CHEMBL635,MONDO_0004979,4.0,asthma,Completed | Terminated | Unknown status
CHEMBL635,MONDO_0004992,4.0,cancer,
CHEMBL635,MONDO_0005178,4.0,osteoarthritis,
CHEMBL635,MONDO_0005301,4.0,multiple sclerosis,Terminated | Recruiting
CHEMBL635,MONDO_0007915,4.0,systemic lupus erythematosus,Recruiting
CHEMBL635,MONDO_0008728,4.0,classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,
CHEMBL635,MONDO_0015128,4.0,primary adrenal insufficiency,
CHEMBL635,MONDO_0019338,4.0,sarcoidosis,
CHEMBL635,MP_0001845,4.0,inflammation,
CHEMBL637,MONDO_0002009,4.0,major depressive disorder,Recruiting | Unknown status | Withdrawn | Completed | Terminated
CHEMBL637,MONDO_0002050,4.0,depressive disorder,Completed | Recruiting | Terminated | Unknown status
CHEMBL639,EFO_0005751,4.0,eye allergy,
CHEMBL639,HP_0001742,4.0,Nasal congestion,
CHEMBL639,MONDO_0005271,4.0,allergic disease,
CHEMBL641,EFO_0003888,4.0,attention deficit hyperactivity disorder,"Active, not recruiting | Completed | Terminated | Recruiting | Unknown status"
CHEMBL642,EFO_0000319,4.0,cardiovascular disease,
CHEMBL643,HP_0000989,4.0,Pruritus,
CHEMBL643,MONDO_0005271,4.0,allergic disease,
CHEMBL644,MONDO_0002050,4.0,depressive disorder,Unknown status
CHEMBL645,EFO_0000319,4.0,cardiovascular disease,
CHEMBL648,MONDO_0005271,4.0,allergic disease,
CHEMBL650,EFO_0000274,4.0,atopic eczema,Completed
CHEMBL650,EFO_0000384,4.0,Crohn's disease,Completed | Withdrawn
CHEMBL650,EFO_0000685,4.0,rheumatoid arthritis,Completed
CHEMBL650,EFO_0000729,4.0,ulcerative colitis,Completed | Recruiting
CHEMBL650,EFO_0001379,4.0,endocrine system disease,
CHEMBL650,EFO_0002609,4.0,juvenile idiopathic arthritis,
CHEMBL650,EFO_0003106,4.0,pneumonia,Completed | Unknown status
CHEMBL650,EFO_0003778,4.0,psoriatic arthritis,Completed
CHEMBL650,EFO_0003894,4.0,acne,
CHEMBL650,EFO_1000941,4.0,frozen shoulder,Completed | Recruiting
CHEMBL650,EFO_1001119,4.0,posterior uveitis,
CHEMBL650,EFO_1001435,4.0,tenosynovitis,
CHEMBL650,MONDO_0002471,4.0,bursitis,
CHEMBL650,MONDO_0004979,4.0,asthma,Completed | Unknown status
CHEMBL650,MONDO_0005178,4.0,osteoarthritis,Completed
CHEMBL650,MONDO_0005301,4.0,multiple sclerosis,Completed | Recruiting | Terminated
CHEMBL650,MP_0001845,4.0,inflammation,Unknown status | Recruiting
CHEMBL651,EFO_0003890,4.0,drug dependence,
CHEMBL651,HP_0012531,4.0,Pain,Recruiting | Unknown status | Completed | Terminated
CHEMBL652,EFO_0004269,4.0,cardiac arrhythmia,
CHEMBL654,EFO_0004698,4.0,insomnia,
CHEMBL654,MONDO_0002009,4.0,major depressive disorder,Completed | Terminated | Unknown status
CHEMBL654,MONDO_0002050,4.0,depressive disorder,Completed | Not yet recruiting | Terminated | Unknown status
CHEMBL656,EFO_0003890,4.0,drug dependence,Completed
CHEMBL656,HP_0012531,4.0,Pain,"Active, not recruiting | Enrolling by invitation | Not yet recruiting | Withdrawn | Completed | Recruiting | Terminated | Unknown status"
CHEMBL656,HP_0012532,4.0,Chronic pain,Terminated | Withdrawn | Completed | Suspended
CHEMBL657,HP_0000989,4.0,Pruritus,
CHEMBL657,MONDO_0005271,4.0,allergic disease,
CHEMBL659,HP_0000726,4.0,Dementia,Completed
CHEMBL660,MONDO_0005180,4.0,Parkinson disease,Completed | Unknown status
CHEMBL667,MONDO_0005041,4.0,glaucoma,
CHEMBL672,EFO_0000319,4.0,cardiovascular disease,
CHEMBL672,EFO_0000400,4.0,diabetes mellitus,
CHEMBL672,HP_0003119,4.0,Abnormal circulating lipid concentration,
CHEMBL672,HP_0003124,4.0,Hypercholesterolemia,
CHEMBL672,MONDO_0005148,4.0,type 2 diabetes mellitus,Completed
CHEMBL675,EFO_0003854,4.0,postmenopausal osteoporosis,Completed
CHEMBL675,EFO_0003882,4.0,osteoporosis,
CHEMBL675,EFO_0004261,4.0,osteitis deformans,
CHEMBL688,HP_0012531,4.0,Pain,Completed | Unknown status | Withdrawn
CHEMBL688,MONDO_0004992,4.0,cancer,Terminated
CHEMBL688,MONDO_0005277,4.0,migraine disorder,
CHEMBL690,EFO_0000319,4.0,cardiovascular disease,
CHEMBL690,EFO_0000612,4.0,myocardial infarction,
CHEMBL690,EFO_0001645,4.0,coronary artery disease,
CHEMBL690,EFO_0003914,4.0,atherosclerosis,
CHEMBL690,EFO_0004911,4.0,familial hypercholesterolemia,
CHEMBL690,HP_0003124,4.0,Hypercholesterolemia,Completed
CHEMBL690,MONDO_0021661,4.0,coronary atherosclerosis,
CHEMBL691,EFO_0000616,4.0,neoplasm,
CHEMBL691,EFO_0003894,4.0,acne,Completed
CHEMBL6995,EFO_0000319,4.0,cardiovascular disease,
CHEMBL70,HP_0012531,4.0,Pain,Recruiting | Withdrawn | Completed | Terminated | Unknown status
CHEMBL704,EFO_0000729,4.0,ulcerative colitis,Completed | Recruiting | Unknown status
CHEMBL704,EFO_0005628,4.0,proctitis,
CHEMBL708,EFO_0005407,4.0,psychosis,Completed | Terminated
CHEMBL708,EFO_0005411,4.0,schizoaffective disorder,Completed
CHEMBL71,EFO_0000677,4.0,mental or behavioural disorder,
CHEMBL71,EFO_0004216,4.0,conduct disorder,
CHEMBL71,EFO_0005407,4.0,psychosis,
CHEMBL71,HP_0002017,4.0,Nausea and vomiting,
CHEMBL71,MONDO_0005090,4.0,schizophrenia,Completed | Terminated
CHEMBL710,EFO_0000284,4.0,benign prostatic hyperplasia,Completed | Unknown status
CHEMBL710,EFO_0001663,4.0,prostate carcinoma,
CHEMBL710,EFO_0004191,4.0,androgenetic alopecia,Withdrawn
CHEMBL711,HP_0004419,4.0,Recurrent thrombophlebitis,
CHEMBL714,EFO_0000341,4.0,chronic obstructive pulmonary disease,Completed | Terminated | Recruiting
CHEMBL714,HP_0006536,4.0,Airway obstruction,
CHEMBL714,MONDO_0004979,4.0,asthma,"Active, not recruiting | Recruiting | Terminated | Completed | Unknown status | Withdrawn"
CHEMBL715,EFO_0000677,4.0,mental or behavioural disorder,Completed
CHEMBL715,EFO_0005407,4.0,psychosis,
CHEMBL715,EFO_0005411,4.0,schizoaffective disorder,Completed | Withdrawn
CHEMBL715,EFO_0009963,4.0,bipolar I disorder,Completed
CHEMBL715,HP_0000713,4.0,Agitation,Terminated
CHEMBL715,MONDO_0002009,4.0,major depressive disorder,
CHEMBL715,MONDO_0004985,4.0,bipolar disorder,Completed | Terminated | Unknown status | Withdrawn
CHEMBL715,MONDO_0005090,4.0,schizophrenia,"Active, not recruiting | Completed | Not yet recruiting | Recruiting | Terminated | Unknown status | Withdrawn"
CHEMBL716,EFO_0005407,4.0,psychosis,Terminated | Unknown status
CHEMBL716,EFO_0005411,4.0,schizoaffective disorder,Completed | Terminated
CHEMBL717,EFO_0000536,4.0,hyperplasia,
CHEMBL717,EFO_0000616,4.0,neoplasm,
CHEMBL717,EFO_0001065,4.0,endometriosis,Completed
CHEMBL717,MP_0001914,4.0,hemorrhage,Completed | Terminated
CHEMBL72,MONDO_0002009,4.0,major depressive disorder,Completed
CHEMBL72,MONDO_0002050,4.0,depressive disorder,Completed
CHEMBL726,EFO_0005407,4.0,psychosis,
CHEMBL728,EFO_0005407,4.0,psychosis,
CHEMBL728,EFO_0006788,4.0,anxiety disorder,
CHEMBL728,HP_0002017,4.0,Nausea and vomiting,
CHEMBL728,MONDO_0005090,4.0,schizophrenia,
CHEMBL73451,MONDO_0005271,4.0,allergic disease,
CHEMBL748,EFO_0004991,4.0,Myasthenia gravis,
CHEMBL748,EFO_0008546,4.0,poisoning,
CHEMBL75753,EFO_0000319,4.0,cardiovascular disease,
CHEMBL76370,HP_0002019,4.0,Constipation,Completed | Withdrawn
CHEMBL765,EFO_0000537,4.0,hypertension,
CHEMBL765,MONDO_0005041,4.0,glaucoma,
CHEMBL768,EFO_0000319,4.0,cardiovascular disease,
CHEMBL770,EFO_0000319,4.0,cardiovascular disease,
CHEMBL772,EFO_0000537,4.0,hypertension,
CHEMBL779,EFO_0000284,4.0,benign prostatic hyperplasia,Completed
CHEMBL779,EFO_0001361,4.0,pulmonary arterial hypertension,Terminated | Completed | Unknown status
CHEMBL779,EFO_0004234,4.0,erectile dysfunction,Completed | Unknown status
CHEMBL779,HP_0000802,4.0,Impotence,Completed
CHEMBL779,MONDO_0005149,4.0,pulmonary hypertension,
CHEMBL786,MONDO_0007254,4.0,breast cancer,Completed | Recruiting
CHEMBL787,EFO_0003956,4.0,seasonal allergic rhinitis,Unknown status | Completed
CHEMBL787,EFO_0005854,4.0,allergic rhinitis,Completed | Recruiting
CHEMBL787,HP_0006536,4.0,Airway obstruction,
CHEMBL787,MONDO_0004979,4.0,asthma,Terminated | Unknown status | Completed
CHEMBL796,EFO_0003888,4.0,attention deficit hyperactivity disorder,"Active, not recruiting | Completed | Enrolling by invitation | Recruiting | Terminated | Unknown status | Withdrawn"
CHEMBL796,MONDO_0016158,4.0,narcolepsy-cataplexy syndrome,
CHEMBL799,HP_0004419,4.0,Recurrent thrombophlebitis,
CHEMBL806,EFO_0000313,4.0,carcinoma,
CHEMBL806,EFO_0000616,4.0,neoplasm,
CHEMBL806,EFO_0000673,4.0,prostate adenocarcinoma,Recruiting
CHEMBL806,EFO_0001663,4.0,prostate carcinoma,
CHEMBL809,MONDO_0002009,4.0,major depressive disorder,Completed | Terminated | Unknown status | Recruiting | Withdrawn
CHEMBL809,MONDO_0002050,4.0,depressive disorder,Terminated | Unknown status | Completed | Recruiting
CHEMBL811,MONDO_0005271,4.0,allergic disease,
CHEMBL812,EFO_0004991,4.0,Myasthenia gravis,
CHEMBL813,EFO_0000319,4.0,cardiovascular disease,
CHEMBL814,MONDO_0002009,4.0,major depressive disorder,Unknown status | Completed
CHEMBL814,MONDO_0002050,4.0,depressive disorder,Unknown status | Completed
CHEMBL827,EFO_0003888,4.0,attention deficit hyperactivity disorder,"Active, not recruiting | Completed | Recruiting"
CHEMBL829,MONDO_0005271,4.0,allergic disease,
CHEMBL83,EFO_0000616,4.0,neoplasm,
CHEMBL831,EFO_0005407,4.0,psychosis,
CHEMBL831,EFO_0009963,4.0,bipolar I disorder,
CHEMBL831,HP_0000713,4.0,Agitation,Terminated
CHEMBL831,MONDO_0004985,4.0,bipolar disorder,
CHEMBL831,MONDO_0005090,4.0,schizophrenia,
CHEMBL832,EFO_0004274,4.0,gout,
CHEMBL833,HP_0004419,4.0,Recurrent thrombophlebitis,
CHEMBL834,EFO_0004260,4.0,bone disease,Completed
CHEMBL838,EFO_0000319,4.0,cardiovascular disease,
CHEMBL842,EFO_0000319,4.0,cardiovascular disease,
CHEMBL842,EFO_0000373,4.0,congestive heart failure,
CHEMBL842,EFO_0000537,4.0,hypertension,
CHEMBL842,EFO_0000668,4.0,preeclampsia,
CHEMBL842,EFO_0003144,4.0,heart failure,Withdrawn | Completed | Terminated
CHEMBL842,EFO_0003884,4.0,chronic kidney disease,
CHEMBL842,EFO_0004255,4.0,nephrotic syndrome,
CHEMBL842,EFO_0009373,4.0,edema,
CHEMBL842,MONDO_0002462,4.0,glomerulonephritis,
CHEMBL843,EFO_0000400,4.0,diabetes mellitus,
CHEMBL843,MONDO_0005148,4.0,type 2 diabetes mellitus,
CHEMBL846,EFO_0000676,4.0,psoriasis,Completed
CHEMBL846,EFO_0003884,4.0,chronic kidney disease,Unknown status | Completed | Terminated
CHEMBL846,EFO_0009451,4.0,hypoparathyroidism,
CHEMBL846,EFO_1001494,4.0,psoriasis vulgaris,Completed
CHEMBL846,HP_0002901,4.0,Hypocalcemia,
CHEMBL85,EFO_0003015,4.0,aggressive behavior,Completed
CHEMBL85,EFO_0003758,4.0,autism,Completed
CHEMBL85,EFO_0005407,4.0,psychosis,Terminated
CHEMBL85,EFO_0005411,4.0,schizoaffective disorder,Completed | Terminated
CHEMBL85,EFO_0009963,4.0,bipolar I disorder,
CHEMBL85,MONDO_0004985,4.0,bipolar disorder,Completed | Unknown status
CHEMBL85,MONDO_0005090,4.0,schizophrenia,Completed | Not yet recruiting | Recruiting | Terminated | Unknown status | Withdrawn
CHEMBL855,MONDO_0005271,4.0,allergic disease,
CHEMBL86,EFO_0010282,4.0,gastrointestinal disease,
CHEMBL864,MONDO_0005271,4.0,allergic disease,
CHEMBL865,EFO_0000685,4.0,rheumatoid arthritis,Completed
CHEMBL865,EFO_0005755,4.0,rheumatic disease,
CHEMBL865,HP_0100607,4.0,Dysmenorrhea,Completed
CHEMBL865,MONDO_0005178,4.0,osteoarthritis,
CHEMBL86715,MONDO_0005180,4.0,Parkinson disease,
CHEMBL870,EFO_0004260,4.0,bone disease,
CHEMBL87493,EFO_0000474,4.0,epilepsy,
CHEMBL87493,EFO_0001073,4.0,obesity,
CHEMBL877,HP_0000132,4.0,Menorrhagia,Completed
CHEMBL877,MONDO_0010602,4.0,hemophilia A,Completed
CHEMBL877,MP_0001914,4.0,hemorrhage,Recruiting | Unknown status | Completed | Not yet recruiting | Terminated | Withdrawn
CHEMBL878,EFO_0000319,4.0,cardiovascular disease,
CHEMBL878,EFO_0000373,4.0,congestive heart failure,Unknown status | Completed
CHEMBL878,EFO_0000537,4.0,hypertension,
CHEMBL878,EFO_0000668,4.0,preeclampsia,
CHEMBL878,EFO_0003144,4.0,heart failure,Completed | Terminated
CHEMBL88055,HP_0006536,4.0,Airway obstruction,
CHEMBL887,MONDO_0005180,4.0,Parkinson disease,Completed | Terminated | Unknown status
CHEMBL894,MONDO_0002009,4.0,major depressive disorder,Completed | Not yet recruiting | Recruiting | Terminated | Unknown status | Withdrawn
CHEMBL894,MONDO_0002050,4.0,depressive disorder,"Active, not recruiting | Completed | Terminated | Unknown status"
CHEMBL89598,EFO_0000474,4.0,epilepsy,Unknown status
CHEMBL89598,MONDO_0018097,4.0,infantile spasms,Withdrawn
CHEMBL896,HP_0000739,4.0,Anxiety,Terminated
CHEMBL897,EFO_0004274,4.0,gout,
CHEMBL902,EFO_0003948,4.0,gastroesophageal reflux disease,
CHEMBL902,EFO_0004607,4.0,duodenal ulcer,
CHEMBL902,EFO_0009454,4.0,gastric ulcer,Terminated
CHEMBL902,HP_0004398,4.0,Peptic ulcer,Completed
CHEMBL902,HP_0100633,4.0,Esophagitis,
CHEMBL902,MONDO_0043839,4.0,ulcer disease,Completed
CHEMBL904,EFO_0003888,4.0,attention deficit hyperactivity disorder,Completed
CHEMBL905,MONDO_0005277,4.0,migraine disorder,Not yet recruiting | Completed
CHEMBL908,EFO_0005407,4.0,psychosis,
CHEMBL91397,MONDO_0005271,4.0,allergic disease,Unknown status
CHEMBL914,MONDO_0005271,4.0,allergic disease,Completed
CHEMBL917,EFO_0000616,4.0,neoplasm,
CHEMBL923,EFO_0004260,4.0,bone disease,
CHEMBL926,EFO_0000319,4.0,cardiovascular disease,Unknown status
CHEMBL928,HP_0001945,4.0,Fever,
CHEMBL93,MONDO_0004979,4.0,asthma,Terminated | Completed
CHEMBL932,EFO_0000712,4.0,stroke,Completed
CHEMBL932,EFO_0001645,4.0,coronary artery disease,Completed
CHEMBL932,HP_0004419,4.0,Recurrent thrombophlebitis,
CHEMBL93645,EFO_0000685,4.0,rheumatoid arthritis,Completed
CHEMBL93645,EFO_0005755,4.0,rheumatic disease,
CHEMBL93645,HP_0002829,4.0,Arthralgia,
CHEMBL93645,HP_0003326,4.0,Myalgia,
CHEMBL93645,MONDO_0003937,4.0,spondylitis,
CHEMBL93645,MONDO_0005178,4.0,osteoarthritis,Completed
CHEMBL939,EFO_0000616,4.0,neoplasm,
CHEMBL939,EFO_0003060,4.0,non-small cell lung carcinoma,Terminated | Unknown status | Completed | Not yet recruiting | Recruiting
CHEMBL94,MONDO_0005041,4.0,glaucoma,
CHEMBL94081,EFO_0005755,4.0,rheumatic disease,
CHEMBL94454,MONDO_0005271,4.0,allergic disease,
CHEMBL946,MONDO_0005271,4.0,allergic disease,
CHEMBL953,MONDO_0005180,4.0,Parkinson disease,Recruiting | Terminated | Withdrawn | Completed
CHEMBL960,EFO_0000685,4.0,rheumatoid arthritis,Recruiting | Completed | Terminated | Unknown status
CHEMBL960,EFO_0003778,4.0,psoriatic arthritis,Completed | Recruiting
CHEMBL962,EFO_0001361,4.0,pulmonary arterial hypertension,Completed
CHEMBL964,EFO_0001067,4.0,parasitic infection,
CHEMBL964,MONDO_0007079,4.0,alcohol dependence,Completed | Unknown status
CHEMBL972,MONDO_0002009,4.0,major depressive disorder,Completed
CHEMBL972,MONDO_0005180,4.0,Parkinson disease,Completed
CHEMBL973,EFO_0003929,4.0,relapsing-remitting multiple sclerosis,
CHEMBL973,MONDO_0005301,4.0,multiple sclerosis,Completed
CHEMBL98,EFO_0000616,4.0,neoplasm,
CHEMBL98,EFO_0002913,4.0,Cutaneous T-cell lymphoma,
CHEMBL98,MONDO_0015760,4.0,T-cell non-Hodgkin lymphoma,
CHEMBL981,HP_0003124,4.0,Hypercholesterolemia,
CHEMBL981,MONDO_0005148,4.0,type 2 diabetes mellitus,
CHEMBL982,MONDO_0007079,4.0,alcohol dependence,Completed | Terminated
CHEMBL989,EFO_0000274,4.0,atopic eczema,
CHEMBL989,EFO_0000676,4.0,psoriasis,
CHEMBL989,EFO_0000701,4.0,skin disease,
CHEMBL989,EFO_0003963,4.0,freckles,Completed | Terminated
