targetId,diseaseId,max_phase,labels,max_score,evidence_count_sum,datatype_ids,datasource_ids
ENSG00000134460,EFO_0000616,4.0,neoplasm,0.9862985328469438,2797,literature | known_drug,europepmc | chembl
ENSG00000134460,EFO_0002913,4.0,Cutaneous T-cell lymphoma,0.7666682836546554,68,known_drug | literature,chembl | europepmc
ENSG00000134640,MONDO_0002009,4.0,major depressive disorder,0.9103131194238148,19,known_drug | literature,chembl | europepmc
ENSG00000134853,EFO_0000222,4.0,acute myeloid leukemia,0.8536569155908477,137,somatic_mutation | known_drug | literature,cancer_gene_census | chembl | europepmc
ENSG00000134853,EFO_0000616,4.0,neoplasm,0.9686759003464084,1851,literature | somatic_mutation | known_drug,europepmc | cancer_gene_census | chembl
ENSG00000134853,EFO_0000681,4.0,renal cell carcinoma,0.9741686818780284,189,known_drug | literature,chembl | europepmc
ENSG00000134853,EFO_0000691,4.0,sarcoma,0.9297525706767606,77,somatic_mutation | known_drug | literature,cancer_gene_census | chembl | europepmc
ENSG00000134853,EFO_0004142,4.0,colorectal neoplasm,0.8286733865780135,20,known_drug | animal_model,chembl | impc
ENSG00000134853,EFO_0007359,4.0,mast-cell leukemia,0.7834539284553763,7,literature | known_drug,europepmc | chembl
ENSG00000134853,EFO_1001901,4.0,neuroendocrine neoplasm,0.8491835357215963,22,known_drug | literature,chembl | europepmc
ENSG00000134853,MONDO_0005575,4.0,colorectal cancer,0.837157596257599,60,animal_model | literature | known_drug,impc | europepmc | chembl
ENSG00000134853,MONDO_0011719,4.0,gastrointestinal stromal tumor,0.9800549544564252,4528,literature | genetic_association | genetic_literature | affected_pathway | somatic_mutation | known_drug,europepmc | orphanet | uniprot_literature | uniprot_variants | eva | cancer_biomarkers | cancer_gene_census | chembl | clingen | eva_somatic
ENSG00000134853,MONDO_0016586,4.0,systemic mastocytosis,0.7757534716856291,32,literature | known_drug,europepmc | chembl
ENSG00000135312,EFO_0000319,4.0,cardiovascular disease,0.7599134970145264,3,literature | known_drug,europepmc | chembl
ENSG00000135312,MONDO_0005277,4.0,migraine disorder,0.9980700475489982,503,literature | known_drug,europepmc | chembl
ENSG00000135333,EFO_0000616,4.0,neoplasm,0.8457954999752009,85,literature | somatic_mutation | known_drug,europepmc | cancer_gene_census | chembl
ENSG00000135333,MONDO_0002108,4.0,thyroid cancer,0.7757534716856291,7,known_drug | literature,chembl | europepmc
ENSG00000135333,MONDO_0015277,4.0,medullary thyroid gland carcinoma,0.7935602610177124,7,known_drug,chembl
ENSG00000135446,EFO_0000305,4.0,breast carcinoma,0.8877872597795584,67,literature | somatic_mutation | known_drug | affected_pathway,europepmc | cancer_gene_census | chembl | crispr
ENSG00000135446,EFO_0000616,4.0,neoplasm,0.9763981704138236,3366,literature | known_drug,europepmc | chembl
ENSG00000135446,EFO_0000702,4.0,small cell lung carcinoma,0.7421136481874233,67,somatic_mutation | known_drug | literature,cancer_gene_census | chembl | europepmc
ENSG00000135446,EFO_0003869,4.0,breast neoplasm,0.926257135577334,99,known_drug | literature,chembl | europepmc
ENSG00000135446,MONDO_0007254,4.0,breast cancer,0.9772938068708036,3398,literature | known_drug,europepmc | chembl
ENSG00000135605,EFO_0004192,4.0,alopecia areata,0.7419795384849834,6,known_drug,chembl
ENSG00000135766,EFO_0004272,4.0,anemia (phenotype),0.9566967371963472,49,animal_model | known_drug,impc | chembl
ENSG00000135914,EFO_0005407,4.0,psychosis,0.7599134970145264,3,literature | known_drug,europepmc | chembl
ENSG00000135914,MP_0001914,4.0,hemorrhage,0.9671529481664186,18,known_drug,chembl
ENSG00000136244,EFO_0000540,4.0,immune system disease,0.7616021936745586,200,known_drug | literature,chembl | europepmc
ENSG00000136521,EFO_0000400,4.0,diabetes mellitus,0.9897662699492094,99,known_drug,chembl
ENSG00000136521,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9984097546156244,683,known_drug | literature,chembl | europepmc
ENSG00000136531,EFO_0000275,4.0,atrial fibrillation,0.9316913217293836,46,literature | known_drug,europepmc | chembl
ENSG00000136531,EFO_0000474,4.0,epilepsy,0.9985443525345344,872,genetic_association | known_drug | literature,eva | chembl | europepmc
ENSG00000136531,EFO_0004269,4.0,cardiac arrhythmia,0.970381264653934,27,literature | known_drug,europepmc | chembl
ENSG00000136531,HP_0001250,4.0,Seizure,0.9931422188174572,147,genetic_association | somatic_mutation | literature | known_drug,eva | eva_somatic | europepmc | chembl
ENSG00000136531,HP_0004308,4.0,Ventricular arrhythmia,0.9190679877429972,7,known_drug,chembl
ENSG00000136531,HP_0012531,4.0,Pain,0.9978281267468556,430,known_drug,chembl
ENSG00000136531,MONDO_0005277,4.0,migraine disorder,0.9811825977781278,64,literature | known_drug,europepmc | chembl
ENSG00000136531,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.9221828385126004,18,literature | known_drug | genetic_association,europepmc | chembl | eva
ENSG00000136546,EFO_0000275,4.0,atrial fibrillation,0.9316913217293836,31,known_drug,chembl
ENSG00000136546,EFO_0000474,4.0,epilepsy,0.9985443525345344,510,genetic_association | known_drug | literature,gwas_credible_sets | chembl | europepmc
ENSG00000136546,EFO_0004269,4.0,cardiac arrhythmia,0.970381264653934,24,known_drug,chembl
ENSG00000136546,HP_0001250,4.0,Seizure,0.9931422188174572,101,known_drug,chembl
ENSG00000136546,HP_0004308,4.0,Ventricular arrhythmia,0.9190679877429972,7,known_drug,chembl
ENSG00000136546,HP_0012531,4.0,Pain,0.9978281267468556,430,known_drug,chembl
ENSG00000136546,MONDO_0005277,4.0,migraine disorder,0.9811825977781278,59,known_drug,chembl
ENSG00000136546,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.9221828385126004,9,known_drug,chembl
ENSG00000136573,EFO_0000220,4.0,acute lymphoblastic leukemia,0.903724422098834,44,known_drug | literature,chembl | europepmc
ENSG00000136573,EFO_0000339,4.0,chronic myelogenous leukemia,0.9580573757688562,76,literature | known_drug,europepmc | chembl
ENSG00000136573,EFO_0004289,4.0,lymphoid leukemia,0.7449206373023215,9,known_drug,chembl
ENSG00000137252,EFO_0004698,4.0,insomnia,0.9659302997373842,91,literature | known_drug,europepmc | chembl
ENSG00000137267,EFO_0000183,4.0,Hodgkins lymphoma,0.9501049080515948,140,known_drug,chembl
ENSG00000137267,EFO_0000305,4.0,breast carcinoma,0.9856571599163216,101,known_drug,chembl
ENSG00000137267,EFO_0000403,4.0,diffuse large B-cell lymphoma,0.9226993833972787,215,known_drug,chembl
ENSG00000137267,EFO_0000616,4.0,neoplasm,0.9775000422950924,523,literature | known_drug,europepmc | chembl
ENSG00000137267,EFO_0001378,4.0,multiple myeloma,0.9346130336917046,93,known_drug,chembl
ENSG00000137267,EFO_0003032,4.0,anaplastic large cell lymphoma,0.7543631216144935,17,known_drug,chembl
ENSG00000137267,EFO_0003869,4.0,breast neoplasm,0.9748267560965964,207,known_drug,chembl
ENSG00000137267,EFO_0005952,4.0,non-Hodgkins lymphoma,0.8664605963615702,70,known_drug,chembl
ENSG00000137267,EFO_1001100,4.0,peritoneal neoplasm,0.8192935081927347,17,known_drug,chembl
ENSG00000137267,MONDO_0002974,4.0,cervical cancer,0.8724887017951934,100,known_drug,chembl
ENSG00000137267,MONDO_0004992,4.0,cancer,0.9038918606894536,217,known_drug | literature,chembl | europepmc
ENSG00000137267,MONDO_0007254,4.0,breast cancer,0.9949579168871926,1789,literature | known_drug,europepmc | chembl
ENSG00000137285,EFO_0000183,4.0,Hodgkins lymphoma,0.9501049080515948,140,known_drug,chembl
ENSG00000137285,EFO_0000305,4.0,breast carcinoma,0.9856571599163216,107,known_drug | rna_expression,chembl | expression_atlas
ENSG00000137285,EFO_0000403,4.0,diffuse large B-cell lymphoma,0.9226993833972787,215,known_drug,chembl
ENSG00000137285,EFO_0000616,4.0,neoplasm,0.9775000422950924,533,literature | known_drug,europepmc | chembl
ENSG00000137285,EFO_0001378,4.0,multiple myeloma,0.9346130336917046,93,known_drug,chembl
ENSG00000137285,EFO_0003032,4.0,anaplastic large cell lymphoma,0.7543631216144935,17,known_drug,chembl
ENSG00000137285,EFO_0003869,4.0,breast neoplasm,0.9748267560965964,208,known_drug | literature,chembl | europepmc
ENSG00000137285,EFO_0005952,4.0,non-Hodgkins lymphoma,0.8664605963615702,70,known_drug,chembl
ENSG00000137285,EFO_1001100,4.0,peritoneal neoplasm,0.8192935081927347,17,known_drug,chembl
ENSG00000137285,MONDO_0002974,4.0,cervical cancer,0.8724887017951934,100,known_drug,chembl
ENSG00000137285,MONDO_0004992,4.0,cancer,0.9038918606894536,212,known_drug | literature,chembl | europepmc
ENSG00000137285,MONDO_0007254,4.0,breast cancer,0.9949579168871926,1781,literature | known_drug,europepmc | chembl
ENSG00000137673,EFO_0000544,4.0,infection,0.9169291155702778,74,known_drug | literature,chembl | europepmc
ENSG00000137673,EFO_0000649,4.0,periodontitis,0.916953164701486,40,rna_expression | known_drug | literature,expression_atlas | chembl | europepmc
ENSG00000137673,EFO_0000771,4.0,bacterial disease,0.7599134970145264,10,literature | known_drug,europepmc | chembl
ENSG00000137673,EFO_0003894,4.0,acne,0.9925729935892552,97,known_drug,chembl
ENSG00000137673,EFO_1000760,4.0,rosacea,0.9633468682263518,30,rna_expression | known_drug,expression_atlas | chembl
ENSG00000137673,EFO_1002047,4.0,spotted fever,0.8337939758909385,4,known_drug,chembl
ENSG00000137745,EFO_0000544,4.0,infection,0.9169291155702778,50,known_drug | literature,chembl | europepmc
ENSG00000137745,EFO_0000649,4.0,periodontitis,0.916953164701486,73,rna_expression | known_drug | literature,expression_atlas | chembl | europepmc
ENSG00000137745,EFO_0000771,4.0,bacterial disease,0.7599134970145264,7,literature | known_drug,europepmc | chembl
ENSG00000137745,EFO_0003894,4.0,acne,0.9925729935892552,99,known_drug | literature,chembl | europepmc
ENSG00000137745,EFO_1000760,4.0,rosacea,0.9633468682263518,27,known_drug,chembl
ENSG00000137745,EFO_1002047,4.0,spotted fever,0.8337939758909385,4,known_drug,chembl
ENSG00000137806,EFO_0000400,4.0,diabetes mellitus,0.9897662699492094,100,literature | known_drug,europepmc | chembl
ENSG00000137806,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9984097546156244,683,known_drug | literature,chembl | europepmc
ENSG00000137869,EFO_0000305,4.0,breast carcinoma,0.9909247697946246,279,literature | known_drug | rna_expression,europepmc | chembl | expression_atlas
ENSG00000137869,EFO_0000616,4.0,neoplasm,0.9702886806596076,1775,literature | known_drug,europepmc | chembl
ENSG00000137869,EFO_0003869,4.0,breast neoplasm,0.9646669441264764,407,known_drug | literature,chembl | europepmc
ENSG00000137869,MONDO_0007254,4.0,breast cancer,0.9928123884287648,7182,literature | known_drug,europepmc | chembl
ENSG00000138039,EFO_0000545,4.0,infertility,0.9201859099895624,75,literature | known_drug,europepmc | chembl
ENSG00000138039,EFO_0004266,4.0,primary ovarian insufficiency,0.7599134970145264,28,literature | animal_model | known_drug,europepmc | impc | chembl
ENSG00000138039,EFO_0008560,4.0,female infertility,0.8163576659281482,12,literature | known_drug,europepmc | chembl
ENSG00000138039,MONDO_0002146,4.0,hypogonadism,0.7989213559653577,12,known_drug | literature,chembl | europepmc
ENSG00000138413,EFO_0000222,4.0,acute myeloid leukemia,0.9867551017016276,2034,genetic_association | somatic_mutation | affected_pathway | known_drug | literature,eva | intogen | cancer_biomarkers | cancer_gene_census | chembl | europepmc | eva_somatic
ENSG00000138622,EFO_0000275,4.0,atrial fibrillation,0.8438294857113443,122,genetic_association | animal_model | literature | known_drug,eva | impc | europepmc | chembl | gwas_credible_sets
ENSG00000138622,EFO_0000319,4.0,cardiovascular disease,0.8071970034954302,4,literature | known_drug,europepmc | chembl
ENSG00000138622,EFO_0000373,4.0,congestive heart failure,0.8456232959944648,6,genetic_association | known_drug,eva | chembl
ENSG00000138622,EFO_0003144,4.0,heart failure,0.9592947143403742,34,known_drug | literature,chembl | europepmc
ENSG00000138622,EFO_0003913,4.0,angina pectoris,0.727828260473913,4,known_drug | literature,chembl | europepmc
ENSG00000138696,EFO_0003944,4.0,tibia fracture,0.8274613634158176,3,known_drug,chembl
ENSG00000138735,EFO_0000284,4.0,benign prostatic hyperplasia,0.965626934011288,208,literature | known_drug,europepmc | chembl
ENSG00000138735,EFO_0000712,4.0,stroke,0.9057769207057392,10,known_drug | literature,chembl | europepmc
ENSG00000138735,EFO_0001361,4.0,pulmonary arterial hypertension,0.9746791476264997,406,literature | known_drug,europepmc | chembl
ENSG00000138735,EFO_0001645,4.0,coronary artery disease,0.9129301880628404,59,literature | genetic_association | known_drug,europepmc | gwas_credible_sets | chembl
ENSG00000138735,EFO_0004234,4.0,erectile dysfunction,0.9962030058226958,1156,literature | known_drug,europepmc | chembl
ENSG00000138735,HP_0000802,4.0,Impotence,0.9827170853025315,47,literature | known_drug,europepmc | chembl
ENSG00000138735,MONDO_0005149,4.0,pulmonary hypertension,0.9019002099327876,238,known_drug | literature,chembl | europepmc
ENSG00000138814,EFO_0005761,4.0,lupus nephritis,0.8670180487811594,8,known_drug,chembl
ENSG00000139053,EFO_0000712,4.0,stroke,0.9015951467912348,6,known_drug,chembl
ENSG00000139053,EFO_0001645,4.0,coronary artery disease,0.912179656213937,8,known_drug,chembl
ENSG00000139180,EFO_0000400,4.0,diabetes mellitus,0.9897662699492094,102,literature | known_drug,europepmc | chembl
ENSG00000139180,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9984097546156244,682,known_drug,chembl
ENSG00000139874,EFO_1001485,4.0,acromegaly,0.9788702353568676,58,known_drug | literature,chembl | europepmc
ENSG00000140009,EFO_0003854,4.0,postmenopausal osteoporosis,0.9469282644594468,25,known_drug | literature,chembl | europepmc
ENSG00000140009,EFO_0003882,4.0,osteoporosis,0.9049101135560774,24,known_drug | literature,chembl | europepmc
ENSG00000140009,MONDO_0007254,4.0,breast cancer,0.9828449581313188,1435,literature | known_drug,europepmc | chembl
ENSG00000140443,EFO_0000616,4.0,neoplasm,0.986246839091865,2825,literature | known_drug | genetic_association,europepmc | chembl | eva
ENSG00000140443,EFO_1001466,4.0,Graves ophthalmopathy,0.8589217821922189,53,known_drug | literature,chembl | europepmc
ENSG00000140459,EFO_0000616,4.0,neoplasm,0.8225414011409243,52,literature | known_drug,europepmc | chembl
ENSG00000140459,EFO_0003099,4.0,Cushing syndrome,0.788199166070067,8,known_drug | literature,chembl | europepmc
ENSG00000140538,EFO_0000616,4.0,neoplasm,0.9332768875640448,449,literature | somatic_mutation | known_drug | genetic_association,europepmc | cancer_gene_census | chembl | eva
ENSG00000140538,EFO_0003060,4.0,non-small cell lung carcinoma,0.890501756141363,39,somatic_mutation | known_drug | literature,cancer_gene_census | chembl | europepmc
ENSG00000140675,EFO_0000400,4.0,diabetes mellitus,0.982344049103805,2988,animal_model | literature | known_drug,impc | europepmc | chembl
ENSG00000140675,EFO_0003144,4.0,heart failure,0.97761296822355,2825,known_drug | literature,chembl | europepmc
ENSG00000140675,EFO_0003884,4.0,chronic kidney disease,0.967807894003014,2027,known_drug | rna_expression | literature,chembl | expression_atlas | europepmc
ENSG00000140675,MONDO_0005147,4.0,type 1 diabetes mellitus,0.8634453714223723,481,known_drug | literature | animal_model,chembl | europepmc | impc
ENSG00000140675,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9968060123256136,6573,known_drug | literature,chembl | europepmc
ENSG00000140990,EFO_0000400,4.0,diabetes mellitus,0.9897662699492094,100,literature | known_drug,europepmc | chembl
ENSG00000140990,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9984097546156244,683,known_drug | literature,chembl | europepmc
ENSG00000141736,EFO_0000305,4.0,breast carcinoma,0.94170815277252,2420,literature | somatic_mutation | known_drug | affected_pathway,europepmc | cancer_gene_census | chembl | crispr
ENSG00000141736,EFO_0000616,4.0,neoplasm,0.999492763021172,32737,literature | somatic_mutation | known_drug | genetic_association,europepmc | cancer_gene_census | chembl | eva
ENSG00000141736,EFO_0003060,4.0,non-small cell lung carcinoma,0.9888978664459614,1983,affected_pathway | somatic_mutation | known_drug | literature,cancer_biomarkers | cancer_gene_census | chembl | europepmc | eva_somatic | intogen
ENSG00000141736,EFO_0003869,4.0,breast neoplasm,0.9577575050587478,3270,known_drug | literature,chembl | europepmc
ENSG00000141736,EFO_1000294,4.0,HER2 Positive Breast Carcinoma,0.8456196042037353,28,somatic_mutation | known_drug,cancer_gene_census | chembl
ENSG00000141736,EFO_1001951,4.0,colorectal carcinoma,0.9841224658103092,720,known_drug | affected_pathway | literature,chembl | crispr | europepmc
ENSG00000141736,MONDO_0001056,4.0,gastric cancer,0.9963569778198788,4238,somatic_mutation | known_drug | genetic_association | genetic_literature | literature,eva_somatic | chembl | eva | uniprot_literature | uniprot_variants | europepmc
ENSG00000141736,MONDO_0002108,4.0,thyroid cancer,0.7769941467827957,65,known_drug | literature,chembl | europepmc
ENSG00000141736,MONDO_0007254,4.0,breast cancer,0.9996389507220004,48267,literature | known_drug,europepmc | chembl
ENSG00000141736,MONDO_0015277,4.0,medullary thyroid gland carcinoma,0.7935602610177124,29,literature | known_drug,europepmc | chembl
ENSG00000142166,MONDO_0007915,4.0,systemic lupus erythematosus,0.8775452292013284,14,literature | known_drug,europepmc | chembl
ENSG00000142192,MONDO_0004975,4.0,Alzheimer disease,0.994592725961266,23812,known_drug | literature | genetic_association | affected_pathway,chembl | europepmc | eva | reactome | gwas_credible_sets
ENSG00000142319,EFO_0001073,4.0,obesity,0.9718921775895464,46,known_drug,chembl
ENSG00000142319,EFO_0003888,4.0,attention deficit hyperactivity disorder,0.9982646260205972,1344,known_drug | animal_model | literature,chembl | impc | europepmc
ENSG00000142319,EFO_0003890,4.0,drug dependence,0.7962555955449613,79,known_drug | literature,chembl | europepmc
ENSG00000142319,EFO_0003918,4.0,obstructive sleep apnea,0.9235044878820636,14,known_drug | literature,chembl | europepmc
ENSG00000142319,EFO_0008568,4.0,Sleep Disorder,0.9430384258295248,21,literature | known_drug,europepmc | chembl
ENSG00000142319,MONDO_0002009,4.0,major depressive disorder,0.9981084630249656,437,known_drug | literature | animal_model,chembl | europepmc | impc
ENSG00000142319,MONDO_0002050,4.0,depressive disorder,0.978332859282971,290,known_drug | literature,chembl | europepmc
ENSG00000142319,MONDO_0016158,4.0,narcolepsy-cataplexy syndrome,0.9691409323951736,20,known_drug,chembl
ENSG00000142627,EFO_0000220,4.0,acute lymphoblastic leukemia,0.9036775138582775,38,known_drug | literature,chembl | europepmc
ENSG00000142627,EFO_0000339,4.0,chronic myelogenous leukemia,0.9580425337083676,67,literature | known_drug,europepmc | chembl
ENSG00000142627,EFO_0000616,4.0,neoplasm,0.9782744363670274,967,literature | known_drug,europepmc | chembl
ENSG00000142627,EFO_0004142,4.0,colorectal neoplasm,0.816013346467339,17,known_drug | literature,chembl | europepmc
ENSG00000142627,EFO_0004289,4.0,lymphoid leukemia,0.7449206373023215,9,known_drug,chembl
ENSG00000142627,MONDO_0002108,4.0,thyroid cancer,0.778682843442828,14,known_drug | literature,chembl | europepmc
ENSG00000142627,MONDO_0005575,4.0,colorectal cancer,0.8361476965496358,85,literature | known_drug | rna_expression,europepmc | chembl | expression_atlas
ENSG00000142627,MONDO_0015277,4.0,medullary thyroid gland carcinoma,0.7935602610177124,7,known_drug,chembl
ENSG00000143217,EFO_0000616,4.0,neoplasm,0.9875979336666943,385,literature | known_drug,europepmc | chembl
ENSG00000143217,MONDO_0004992,4.0,cancer,0.8776243312575583,252,known_drug | literature,chembl | europepmc
ENSG00000143799,EFO_0000616,4.0,neoplasm,0.9822399670864496,5568,literature | known_drug,europepmc | chembl
ENSG00000143799,EFO_0001075,4.0,ovarian carcinoma,0.9144477808902914,89,literature | known_drug,europepmc | chembl
ENSG00000143799,EFO_0003869,4.0,breast neoplasm,0.785796975695091,87,known_drug | literature,chembl | europepmc
ENSG00000143799,EFO_0003893,4.0,ovarian neoplasm,0.8989919847093459,92,known_drug | literature,chembl | europepmc
ENSG00000143799,EFO_1000251,4.0,Fallopian Tube Carcinoma,0.7666682836546554,3,known_drug,chembl
ENSG00000143799,EFO_1001100,4.0,peritoneal neoplasm,0.7666682836546554,3,known_drug,chembl
ENSG00000143839,EFO_0000319,4.0,cardiovascular disease,0.7612169550755605,986,literature | known_drug,europepmc | chembl
ENSG00000143839,EFO_0000537,4.0,hypertension,0.972158687626893,587,genetic_association | known_drug | literature,gwas_credible_sets | chembl | europepmc
ENSG00000143839,EFO_0000712,4.0,stroke,0.7599134970145264,11,known_drug | literature,chembl | europepmc
ENSG00000143924,EFO_0000616,4.0,neoplasm,0.9206108077260896,478,literature | somatic_mutation | known_drug,europepmc | cancer_gene_census | chembl
ENSG00000143924,EFO_0003060,4.0,non-small cell lung carcinoma,0.977749654894718,1265,somatic_mutation | known_drug | literature,cancer_gene_census | chembl | europepmc
ENSG00000143924,MONDO_0004992,4.0,cancer,0.9360722249447112,199,known_drug | literature | affected_pathway,chembl | europepmc | reactome
ENSG00000144285,EFO_0000275,4.0,atrial fibrillation,0.9316913217293836,36,animal_model | literature | known_drug,impc | europepmc | chembl
ENSG00000144285,EFO_0000474,4.0,epilepsy,0.9985443525345344,1518,genetic_association | genetic_literature | known_drug | literature,eva | gene2phenotype | gwas_credible_sets | chembl | europepmc
ENSG00000144285,EFO_0004269,4.0,cardiac arrhythmia,0.970381264653934,36,literature | known_drug,europepmc | chembl
ENSG00000144285,HP_0001250,4.0,Seizure,0.9931422188174572,250,genetic_association | literature | known_drug,eva | europepmc | chembl
ENSG00000144285,HP_0004308,4.0,Ventricular arrhythmia,0.9190679877429972,7,known_drug,chembl
ENSG00000144285,HP_0012531,4.0,Pain,0.9978281267468556,430,known_drug,chembl
ENSG00000144285,MONDO_0005277,4.0,migraine disorder,0.9811825977781278,128,literature | genetic_association | known_drug,europepmc | gwas_credible_sets | chembl
ENSG00000144285,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.9221828385126004,26,literature | animal_model | genetic_association | known_drug,europepmc | impc | orphanet | chembl
ENSG00000144481,EFO_0000546,4.0,injury,0.8274613634158176,10,literature | known_drug,europepmc | chembl
ENSG00000144481,EFO_0003958,4.0,sunburn,0.9066612367713316,6,known_drug,chembl
ENSG00000144481,EFO_0005856,4.0,arthritis,0.9741405848000252,23,known_drug,chembl
ENSG00000144481,EFO_0007214,4.0,common cold,0.9673213500494136,19,known_drug,chembl
ENSG00000144481,EFO_0009582,4.0,sprain,0.9671529481664186,18,known_drug,chembl
ENSG00000144481,HP_0000155,4.0,Oral ulcer,0.8274613634158176,3,known_drug,chembl
ENSG00000144481,HP_0000989,4.0,Pruritus,0.9513974960387728,25,literature | known_drug,europepmc | chembl
ENSG00000144481,HP_0001742,4.0,Nasal congestion,0.9285669064556789,8,known_drug,chembl
ENSG00000144481,HP_0002315,4.0,Headache,0.7599134970145264,20,known_drug | genetic_association | literature,chembl | gwas_credible_sets | europepmc
ENSG00000144481,HP_0003326,4.0,Myalgia,0.9066612367713316,6,known_drug,chembl
ENSG00000144481,HP_0003418,4.0,Back pain,0.9833514825371766,36,known_drug,chembl
ENSG00000144481,HP_0012531,4.0,Pain,0.9829918078229694,46,known_drug | genetic_association | literature,chembl | gwas_credible_sets | europepmc
ENSG00000144481,HP_0012735,4.0,Cough,0.9848822177316678,41,known_drug | literature,chembl | europepmc
ENSG00000144481,MONDO_0002258,4.0,pharyngitis,0.9708658154122064,21,known_drug,chembl
ENSG00000144481,MONDO_0043653,4.0,herpes labialis,0.8274613634158176,3,known_drug,chembl
ENSG00000144891,EFO_0000319,4.0,cardiovascular disease,0.9535679563759654,359,literature | known_drug,europepmc | chembl
ENSG00000144891,EFO_0000373,4.0,congestive heart failure,0.982736635246888,39,literature | known_drug,europepmc | chembl
ENSG00000144891,EFO_0000400,4.0,diabetes mellitus,0.9571020628838134,264,literature | known_drug,europepmc | chembl
ENSG00000144891,EFO_0000401,4.0,diabetic nephropathy,0.9599423401625314,173,known_drug | literature,chembl | europepmc
ENSG00000144891,EFO_0000537,4.0,hypertension,0.9988859270307704,863,animal_model | genetic_literature | known_drug | literature,impc | genomics_england | chembl | europepmc
ENSG00000144891,EFO_0000612,4.0,myocardial infarction,0.9923632752823404,364,literature | known_drug,europepmc | chembl
ENSG00000144891,EFO_0000712,4.0,stroke,0.972844402144398,32,known_drug | literature,chembl | europepmc
ENSG00000144891,EFO_0003086,4.0,kidney disease,0.988917285038552,181,known_drug | literature | animal_model,chembl | europepmc | impc
ENSG00000144891,EFO_0003144,4.0,heart failure,0.989715314714078,395,known_drug | literature,chembl | europepmc
ENSG00000144891,EFO_0003884,4.0,chronic kidney disease,0.8769391416588491,178,known_drug | literature,chembl | europepmc
ENSG00000144891,EFO_0003913,4.0,angina pectoris,0.865457038266544,8,known_drug | literature,chembl | europepmc
ENSG00000144891,EFO_0004194,4.0,IGA glomerulonephritis,0.8195234552177515,53,known_drug | literature,chembl | europepmc
ENSG00000144891,EFO_0006834,4.0,septic shock,0.7210734738337838,5,known_drug | literature,chembl | europepmc
ENSG00000144891,HP_0000093,4.0,Proteinuria,0.9226601395520476,11,known_drug,chembl
ENSG00000144891,MONDO_0005148,4.0,type 2 diabetes mellitus,0.889344801066079,164,known_drug | literature,chembl | europepmc
ENSG00000145242,MONDO_0002108,4.0,thyroid cancer,0.7757534716856291,6,known_drug,chembl
ENSG00000145242,MONDO_0015277,4.0,medullary thyroid gland carcinoma,0.7935602610177124,7,known_drug,chembl
ENSG00000145494,EFO_0000400,4.0,diabetes mellitus,0.9897662699492094,99,known_drug,chembl
ENSG00000145494,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9984097546156244,682,known_drug,chembl
ENSG00000145777,MONDO_0004979,4.0,asthma,0.902769575352208,139,known_drug | literature | genetic_association,chembl | europepmc | gwas_credible_sets
ENSG00000145863,EFO_0000474,4.0,epilepsy,0.9943597707049004,127,known_drug | literature,chembl | europepmc
ENSG00000145863,HP_0001250,4.0,Seizure,0.9493907996587424,22,known_drug,chembl
ENSG00000145863,MONDO_0005277,4.0,migraine disorder,0.9790219610822356,45,known_drug,chembl
ENSG00000145863,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.8071970034954302,3,known_drug,chembl
ENSG00000145864,EFO_0000474,4.0,epilepsy,0.9945134255672604,153,known_drug | literature,chembl | europepmc
ENSG00000145864,HP_0001250,4.0,Seizure,0.9493907996587424,24,genetic_association | known_drug,eva | chembl
ENSG00000145864,MONDO_0005277,4.0,migraine disorder,0.9960105255154847,167,literature | known_drug,europepmc | chembl
ENSG00000145864,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.8071970034954302,4,literature | known_drug,europepmc | chembl
ENSG00000146648,EFO_0000305,4.0,breast carcinoma,0.7982257831129286,457,literature | somatic_mutation | known_drug | affected_pathway | rna_expression,europepmc | cancer_gene_census | chembl | crispr | expression_atlas
ENSG00000146648,EFO_0000365,4.0,colorectal adenocarcinoma,0.9285669064556789,135,somatic_mutation | affected_pathway | literature | known_drug,intogen | reactome | europepmc | cancer_biomarkers | cancer_gene_census | chembl
ENSG00000146648,EFO_0000616,4.0,neoplasm,0.9988541822168082,32307,literature | known_drug | genetic_association,europepmc | chembl | eva
ENSG00000146648,EFO_0000707,4.0,squamous cell carcinoma,0.957506660931678,2122,somatic_mutation | known_drug | literature,eva_somatic | chembl | europepmc
ENSG00000146648,EFO_0003060,4.0,non-small cell lung carcinoma,0.9992327856194088,25065,affected_pathway | somatic_mutation | known_drug | genetic_literature | literature | genetic_association,cancer_biomarkers | cancer_gene_census | chembl | clingen | crispr | europepmc | eva_somatic | eva | intogen
ENSG00000146648,EFO_0004142,4.0,colorectal neoplasm,0.8670440186138093,194,known_drug | literature,chembl | europepmc
